Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
1691,0.74,0.70,0.66,0.65,0.65,0.66,0.82,0.95,1.05,1.06,1.06,1.05,1.05,1.05,1.03,1.04,1.09,1.10,1.10,1.06,1.00,0.92,0.81,0.70,1
1692,1.06,0.99,0.95,0.93,0.93,0.95,1.17,1.36,1.50,1.51,1.51,1.50,1.50,1.50,1.47,1.48,1.56,1.58,1.58,1.51,1.44,1.31,1.15,0.99,1
1693,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1694,36.03,33.88,32.27,31.73,31.73,32.27,39.80,46.25,51.09,51.63,51.63,51.09,51.09,51.09,50.02,50.56,53.24,53.78,53.78,51.63,48.94,44.64,39.26,33.88,1
1695,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1696,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1697,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1700,0.74,0.70,0.66,0.65,0.65,0.66,0.82,0.95,1.05,1.06,1.06,1.05,1.05,1.05,1.03,1.04,1.09,1.10,1.10,1.06,1.00,0.92,0.81,0.70,1
1701,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1702,8.77,8.25,7.85,7.72,7.72,7.85,9.69,11.26,12.44,12.57,12.57,12.44,12.44,12.44,12.17,12.31,12.96,13.09,13.09,12.57,11.91,10.87,9.56,8.25,1
1703,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1704,8.14,7.65,7.29,7.17,7.17,7.29,8.99,10.44,11.54,11.66,11.66,11.54,11.54,11.54,11.29,11.42,12.02,12.14,12.14,11.66,11.05,10.08,8.87,7.65,1
1705,47.66,44.81,42.68,41.97,41.97,42.68,52.64,61.17,67.57,68.29,68.29,67.57,67.57,67.57,66.15,66.86,70.42,71.13,71.13,68.29,64.73,59.04,51.93,44.81,1
1706,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1707,77.88,73.23,69.74,68.58,68.58,69.74,86.02,99.97,110.43,111.59,111.59,110.43,110.43,110.43,108.10,109.26,115.08,116.24,116.24,111.59,105.78,96.48,84.85,73.23,1
1708,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1711,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1713,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1714,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1715,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1717,70.69,66.47,63.31,62.25,62.25,63.31,78.08,90.74,100.24,101.29,101.29,100.24,100.24,100.24,98.13,99.18,104.46,105.51,105.51,101.29,96.02,87.58,77.03,66.47,1
1718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1719,70.17,65.98,62.84,61.79,61.79,62.84,77.50,90.06,99.49,100.54,100.54,99.49,99.49,99.49,97.39,98.44,103.68,104.73,104.73,100.54,95.30,86.92,76.45,65.98,1
1720,76.40,71.84,68.42,67.28,67.28,68.42,84.38,98.07,108.33,109.47,109.47,108.33,108.33,108.33,106.05,107.19,112.89,114.03,114.03,109.47,103.77,94.65,83.24,71.84,1
1721,1.06,0.99,0.95,0.93,0.93,0.95,1.17,1.36,1.50,1.51,1.51,1.50,1.50,1.50,1.47,1.48,1.56,1.58,1.58,1.51,1.44,1.31,1.15,0.99,1
1722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1725,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1726,24.94,23.45,22.33,21.96,21.96,22.33,27.54,32.01,35.36,35.73,35.73,35.36,35.36,35.36,34.62,34.99,36.85,37.22,37.22,35.73,33.87,30.89,27.17,23.45,1
1727,27.16,25.54,24.32,23.91,23.91,24.32,30.00,34.86,38.51,38.91,38.91,38.51,38.51,38.51,37.70,38.10,40.13,40.53,40.53,38.91,36.89,33.64,29.59,25.54,1
1728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1730,15.64,14.71,14.01,13.77,13.77,14.01,17.27,20.07,22.18,22.41,22.41,22.18,22.18,22.18,21.71,21.94,23.11,23.34,23.34,22.41,21.24,19.37,17.04,14.71,1
1731,55.48,52.17,49.68,48.85,48.85,49.68,61.27,71.21,78.66,79.49,79.49,78.66,78.66,78.66,77.01,77.83,81.97,82.80,82.80,79.49,75.35,68.73,60.45,52.17,1
1732,17.96,16.89,16.09,15.82,15.82,16.09,19.84,23.06,25.47,25.74,25.74,25.47,25.47,25.47,24.94,25.20,26.54,26.81,26.81,25.74,24.40,22.25,19.57,16.89,1
1733,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1734,14.90,14.01,13.34,13.12,13.12,13.34,16.46,19.13,21.13,21.35,21.35,21.13,21.13,21.13,20.68,20.90,22.02,22.24,22.24,21.35,20.24,18.46,16.23,14.01,1
1735,28.00,26.33,25.08,24.66,24.66,25.08,30.93,35.94,39.71,40.12,40.12,39.71,39.71,39.71,38.87,39.29,41.38,41.80,41.80,40.12,38.03,34.69,30.51,26.33,1
1736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1737,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1738,15.85,14.90,14.19,13.96,13.96,14.19,17.51,20.35,22.48,22.71,22.71,22.48,22.48,22.48,22.00,22.24,23.42,23.66,23.66,22.71,21.53,19.64,17.27,14.90,1
1739,22.19,20.87,19.87,19.54,19.54,19.87,24.51,28.48,31.47,31.80,31.80,31.47,31.47,31.47,30.80,31.13,32.79,33.12,33.12,31.80,30.14,27.49,24.18,20.87,1
1740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1741,12.89,12.12,11.55,11.35,11.35,11.55,14.24,16.55,18.28,18.47,18.47,18.28,18.28,18.28,17.89,18.09,19.05,19.24,19.24,18.47,17.51,15.97,14.05,12.12,1
1742,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1744,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1747,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1748,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1753,22.19,20.87,19.87,19.54,19.54,19.87,24.51,28.48,31.47,31.80,31.80,31.47,31.47,31.47,30.80,31.13,32.79,33.12,33.12,31.80,30.14,27.49,24.18,20.87,1
1754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1756,25.15,23.65,22.52,22.15,22.15,22.52,27.78,32.28,35.66,36.04,36.04,35.66,35.66,35.66,34.91,35.28,37.16,37.54,37.54,36.04,34.16,31.16,27.40,23.65,1
1757,2.11,1.99,1.89,1.86,1.86,1.89,2.33,2.71,3.00,3.03,3.03,3.00,3.00,3.00,2.93,2.97,3.12,3.15,3.15,3.03,2.87,2.62,2.30,1.99,1
1758,11.94,11.23,10.69,10.52,10.52,10.69,13.19,15.33,16.93,17.11,17.11,16.93,16.93,16.93,16.57,16.75,17.64,17.82,17.82,17.11,16.22,14.79,13.01,11.23,1
1759,1.48,1.39,1.32,1.30,1.30,1.32,1.63,1.90,2.10,2.12,2.12,2.10,2.10,2.10,2.05,2.08,2.19,2.21,2.21,2.12,2.01,1.83,1.61,1.39,1
1760,27.26,25.64,24.41,24.01,24.01,24.41,30.11,34.99,38.66,39.06,39.06,38.66,38.66,38.66,37.84,38.25,40.28,40.69,40.69,39.06,37.03,33.77,29.70,25.64,1
1761,20.71,19.48,18.55,18.24,18.24,18.55,22.88,26.59,29.37,29.68,29.68,29.37,29.37,29.37,28.75,29.06,30.60,30.91,30.91,29.68,28.13,25.66,22.57,19.48,1
1762,36.67,34.48,32.84,32.29,32.29,32.84,40.50,47.07,51.99,52.54,52.54,51.99,51.99,51.99,50.90,51.44,54.18,54.73,54.73,52.54,49.80,45.42,39.95,34.48,1
1763,3.70,3.48,3.31,3.26,3.26,3.31,4.08,4.75,5.24,5.30,5.30,5.24,5.24,5.24,5.13,5.19,5.46,5.52,5.52,5.30,5.02,4.58,4.03,3.48,1
1764,6.97,6.56,6.25,6.14,6.14,6.25,7.70,8.95,9.89,9.99,9.99,9.89,9.89,9.89,9.68,9.78,10.31,10.41,10.41,9.99,9.47,8.64,7.60,6.56,1
1765,29.59,27.82,26.50,26.06,26.06,26.50,32.68,37.98,41.95,42.39,42.39,41.95,41.95,41.95,41.07,41.51,43.72,44.16,44.16,42.39,40.19,36.65,32.24,27.82,1
1766,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1767,57.17,53.76,51.20,50.34,50.34,51.20,63.14,73.38,81.06,81.91,81.91,81.06,81.06,81.06,79.35,80.21,84.47,85.33,85.33,81.91,77.65,70.82,62.29,53.76,1
1768,0.42,0.40,0.38,0.37,0.37,0.38,0.47,0.54,0.60,0.61,0.61,0.60,0.60,0.60,0.59,0.59,0.62,0.63,0.63,0.61,0.57,0.52,0.46,0.40,1
1769,22.61,21.26,20.25,19.91,19.91,20.25,24.98,29.03,32.06,32.40,32.40,32.06,32.06,32.06,31.39,31.73,33.41,33.75,33.75,32.40,30.71,28.01,24.64,21.26,1
1770,21.98,20.67,19.68,19.36,19.36,19.68,24.28,28.21,31.17,31.49,31.49,31.17,31.17,31.17,30.51,30.84,32.48,32.81,32.81,31.49,29.85,27.23,23.95,20.67,1
1771,0.42,0.40,0.38,0.37,0.37,0.38,0.47,0.54,0.60,0.61,0.61,0.60,0.60,0.60,0.59,0.59,0.62,0.63,0.63,0.61,0.57,0.52,0.46,0.40,1
1772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1773,34.55,32.49,30.94,30.43,30.43,30.94,38.16,44.35,49.00,49.51,49.51,49.00,49.00,49.00,47.96,48.48,51.06,51.57,51.57,49.51,46.93,42.81,37.65,32.49,1
1774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1776,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1777,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1778,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1780,35.82,33.68,32.08,31.55,31.55,32.08,39.57,45.98,50.79,51.33,51.33,50.79,50.79,50.79,49.72,50.26,52.93,53.47,53.47,51.33,48.65,44.38,39.03,33.68,1
1781,84.33,79.29,75.52,74.26,74.26,75.52,93.14,108.24,119.57,120.83,120.83,119.57,119.57,119.57,117.05,118.31,124.60,125.86,125.86,120.83,114.53,104.46,91.88,79.29,1
1782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1783,16.80,15.80,15.05,14.80,14.80,15.05,18.56,21.57,23.82,24.07,24.07,23.82,23.82,23.82,23.32,23.57,24.83,25.08,25.08,24.07,22.82,20.81,18.31,15.80,1
1784,1.59,1.49,1.42,1.40,1.40,1.42,1.75,2.03,2.25,2.27,2.27,2.25,2.25,2.25,2.20,2.22,2.34,2.37,2.37,2.27,2.15,1.96,1.73,1.49,1
1785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1788,11.84,11.13,10.60,10.42,10.42,10.60,13.07,15.19,16.78,16.96,16.96,16.78,16.78,16.78,16.43,16.60,17.49,17.66,17.66,16.96,16.07,14.66,12.90,11.13,1
1789,0.74,0.70,0.66,0.65,0.65,0.66,0.82,0.95,1.05,1.06,1.06,1.05,1.05,1.05,1.03,1.04,1.09,1.10,1.10,1.06,1.00,0.92,0.81,0.70,1
1790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1791,31.07,29.21,27.82,27.36,27.36,27.82,34.31,39.88,44.05,44.51,44.51,44.05,44.05,44.05,43.12,43.59,45.91,46.37,46.37,44.51,42.20,38.49,33.85,29.21,1
1792,19.13,17.98,17.13,16.84,16.84,17.13,21.12,24.55,27.12,27.41,27.41,27.12,27.12,27.12,26.55,26.83,28.26,28.55,28.55,27.41,25.98,23.69,20.84,17.98,1
1793,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1795,13.74,12.92,12.30,12.10,12.10,12.30,15.17,17.63,19.48,19.68,19.68,19.48,19.48,19.48,19.07,19.27,20.30,20.50,20.50,19.68,18.66,17.02,14.97,12.92,1
1796,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1798,45.97,43.22,41.16,40.48,40.48,41.16,50.77,59.00,65.18,65.86,65.86,65.18,65.18,65.18,63.81,64.49,67.92,68.61,68.61,65.86,62.43,56.94,50.08,43.22,1
1799,36.99,34.78,33.12,32.57,32.57,33.12,40.85,47.47,52.44,52.99,52.99,52.44,52.44,52.44,51.34,51.89,54.65,55.20,55.20,52.99,50.23,45.82,40.30,34.78,1
1800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1801,20.92,19.67,18.74,18.42,18.42,18.74,23.11,26.86,29.67,29.98,29.98,29.67,29.67,29.67,29.04,29.35,30.92,31.23,31.23,29.98,28.42,25.92,22.80,19.67,1
1802,55.58,52.27,49.78,48.95,48.95,49.78,61.39,71.35,78.81,79.64,79.64,78.81,78.81,78.81,77.15,77.98,82.13,82.96,82.96,79.64,75.49,68.86,60.56,52.27,1
1803,2.32,2.19,2.08,2.05,2.05,2.08,2.57,2.98,3.30,3.33,3.33,3.30,3.30,3.30,3.23,3.26,3.44,3.47,3.47,3.33,3.16,2.88,2.53,2.19,1
1804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1805,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1806,7.08,6.66,6.34,6.23,6.23,6.34,7.82,9.09,10.04,10.14,10.14,10.04,10.04,10.04,9.83,9.93,10.46,10.57,10.57,10.14,9.62,8.77,7.71,6.66,1
1807,19.76,18.58,17.70,17.40,17.40,17.70,21.83,25.36,28.02,28.31,28.31,28.02,28.02,28.02,27.43,27.72,29.20,29.49,29.49,28.31,26.84,24.48,21.53,18.58,1
1808,6.23,5.86,5.58,5.49,5.49,5.58,6.89,8.00,8.84,8.93,8.93,8.84,8.84,8.84,8.65,8.75,9.21,9.31,9.31,8.93,8.47,7.72,6.79,5.86,1
1809,5.28,4.97,4.73,4.65,4.65,4.73,5.84,6.78,7.49,7.57,7.57,7.49,7.49,7.49,7.33,7.41,7.81,7.89,7.89,7.57,7.18,6.55,5.76,4.97,1
1810,4.23,3.97,3.79,3.72,3.72,3.79,4.67,5.43,5.99,6.06,6.06,5.99,5.99,5.99,5.87,5.93,6.25,6.31,6.31,6.06,5.74,5.24,4.61,3.97,1
1811,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1814,34.87,32.79,31.23,30.71,30.71,31.23,38.52,44.76,49.45,49.97,49.97,49.45,49.45,49.45,48.40,48.92,51.53,52.05,52.05,49.97,47.36,43.20,37.99,32.79,1
1815,26.00,24.44,23.28,22.89,22.89,23.28,28.71,33.37,36.86,37.25,37.25,36.86,36.86,36.86,36.08,36.47,38.41,38.80,38.80,37.25,35.31,32.20,28.32,24.44,1
1816,52.62,49.48,47.13,46.34,46.34,47.13,58.12,67.55,74.62,75.40,75.40,74.62,74.62,74.62,73.05,73.83,77.76,78.54,78.54,75.40,71.48,65.19,57.34,49.48,1
1817,7.19,6.76,6.43,6.33,6.33,6.43,7.94,9.22,10.19,10.30,10.30,10.19,10.19,10.19,9.97,10.08,10.62,10.72,10.72,10.30,9.76,8.90,7.83,6.76,1
1818,32.12,30.21,28.77,28.29,28.29,28.77,35.48,41.23,45.55,46.03,46.03,45.55,45.55,45.55,44.59,45.07,47.47,47.95,47.95,46.03,43.63,39.80,35.00,30.21,1
1819,3.17,2.98,2.84,2.79,2.79,2.84,3.50,4.07,4.50,4.54,4.54,4.50,4.50,4.50,4.40,4.45,4.68,4.73,4.73,4.54,4.31,3.93,3.45,2.98,1
1820,4.23,3.97,3.79,3.72,3.72,3.79,4.67,5.43,5.99,6.06,6.06,5.99,5.99,5.99,5.87,5.93,6.25,6.31,6.31,6.06,5.74,5.24,4.61,3.97,1
1821,12.15,11.43,10.88,10.70,10.70,10.88,13.42,15.60,17.23,17.41,17.41,17.23,17.23,17.23,16.87,17.05,17.96,18.14,18.14,17.41,16.51,15.05,13.24,11.43,1
1822,53.15,49.98,47.60,46.81,46.81,47.60,58.71,68.23,75.37,76.16,76.16,75.37,75.37,75.37,73.78,74.57,78.54,79.33,79.33,76.16,72.19,65.85,57.91,49.98,1
1823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1824,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
1825,44.49,41.83,39.84,39.18,39.18,39.84,49.14,57.10,63.08,63.74,63.74,63.08,63.08,63.08,61.75,62.42,65.74,66.40,66.40,63.74,60.42,55.11,48.47,41.83,1
1826,47.34,44.51,42.39,41.69,41.69,42.39,52.29,60.77,67.13,67.83,67.83,67.13,67.13,67.13,65.71,66.42,69.95,70.66,70.66,67.83,64.30,58.65,51.58,44.51,1
