Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
200,0.00,9.80,6.86,6.86,6.86,6.86,0,838,0,1,1,0.00,38.37,42.16,45.50,3.27,3.27,3.27,0.00
201,0.00,5.00,3.50,3.50,3.50,3.50,0,838,0,1,1,0.00,46.19,50.27,64.11,1.67,1.67,1.67,0.00
202,0.00,15.00,10.50,10.50,10.50,10.50,1,841,0,2,2,0.00,43.96,47.21,53.48,5.00,5.00,5.00,0.00
203,0.00,19.00,13.30,13.30,13.30,13.30,0,843,0,2,2,0.00,27.71,30.78,34.71,6.33,6.33,6.33,0.00
204,0.00,15.00,10.50,10.50,10.50,10.50,0,843,0,1,1,0.00,47.50,52.62,61.37,5.00,5.00,5.00,0.00
205,0.00,12.00,8.40,8.40,8.40,8.40,0,862,0,2,2,0.00,42.00,45.03,48.92,4.00,4.00,4.00,0.00
206,0.00,12.00,8.40,8.40,8.40,8.40,0,862,0,4,4,0.00,33.65,38.05,46.95,4.00,4.00,4.00,0.00
207,0.00,14.00,9.80,9.80,9.80,9.80,1,869,0,4,4,0.00,39.59,41.68,51.87,4.67,4.67,4.67,0.00
208,0.00,14.00,9.80,9.80,9.80,9.80,1,870,0,4,4,0.00,54.95,58.16,69.47,4.67,4.67,4.67,0.00
209,0.00,10.00,7.00,7.00,7.00,7.00,0,890,0,1,1,0.00,33.01,36.31,39.63,3.33,3.33,3.33,0.00
210,0.00,12.00,8.40,8.40,8.40,8.40,0,890,0,2,2,0.00,45.81,51.65,59.69,4.00,4.00,4.00,0.00
211,0.00,13.00,9.10,9.10,9.10,9.10,0,894,0,1,1,0.00,34.51,38.84,42.98,4.33,4.33,4.33,0.00
212,0.00,13.00,9.10,9.10,9.10,9.10,0,894,0,4,4,0.00,37.95,43.90,50.39,4.33,4.33,4.33,0.00
213,0.00,13.00,9.10,9.10,9.10,9.10,0,894,0,2,2,0.00,43.17,47.64,53.39,4.33,4.33,4.33,0.00
214,0.00,13.00,9.10,9.10,9.10,9.10,0,894,0,4,4,0.00,40.14,44.66,52.77,4.33,4.33,4.33,0.00
215,0.00,14.00,9.80,9.80,9.80,9.80,0,912,0,4,4,0.00,57.70,63.19,75.21,4.67,4.67,4.67,0.00
216,0.00,8.10,5.67,5.67,5.67,5.67,1,945,0,4,4,0.00,24.47,24.63,27.64,2.70,2.70,2.70,0.00
217,0.00,2.00,1.40,1.40,1.40,1.40,0,949,0,2,2,0.00,40.30,42.80,49.26,0.67,0.67,0.67,0.00
218,0.00,50.00,35.00,35.00,35.00,35.00,1,970,0,4,4,0.00,35.58,38.83,43.52,16.67,16.67,16.67,0.00
219,0.00,18.00,12.60,12.60,12.60,12.60,0,972,0,4,4,0.00,55.62,60.21,65.15,6.00,6.00,6.00,0.00
220,0.00,8.00,5.60,5.60,5.60,5.60,1,978,0,2,2,0.00,40.30,45.65,54.35,2.67,2.67,2.67,0.00
221,0.00,8.00,5.60,5.60,5.60,5.60,1,978,0,4,4,0.00,33.00,35.74,41.97,2.67,2.67,2.67,0.00
222,0.00,49.00,34.30,34.30,34.30,34.30,0,988,0,1,1,0.00,39.98,45.08,52.73,16.33,16.33,16.33,0.00
223,0.00,15.00,10.50,10.50,10.50,10.50,0,988,0,4,4,0.00,38.66,42.16,50.10,5.00,5.00,5.00,0.00
224,0.00,49.00,34.30,34.30,34.30,34.30,0,988,0,2,2,0.00,36.60,41.35,51.69,16.33,16.33,16.33,0.00
225,0.00,22.00,15.40,15.40,15.40,15.40,0,990,0,4,4,0.00,29.95,34.29,40.32,7.33,7.33,7.33,0.00
226,0.00,4.00,2.80,2.80,2.80,2.80,0,992,0,4,4,0.00,49.33,55.86,62.13,1.33,1.33,1.33,0.00
227,0.00,3.00,2.10,2.10,2.10,2.10,0,1014,0,2,2,0.00,41.82,46.86,56.63,1.00,1.00,1.00,0.00
228,0.00,3.00,2.10,2.10,2.10,2.10,0,1014,0,1,1,0.00,39.59,43.22,47.08,1.00,1.00,1.00,0.00
229,0.00,7.20,5.04,5.04,5.04,5.04,1,1018,0,1,1,0.00,41.51,44.04,49.77,2.40,2.40,2.40,0.00
230,0.00,20.00,14.00,14.00,14.00,14.00,0,1030,0,1,1,0.00,51.86,58.89,66.77,6.67,6.67,6.67,0.00
231,0.00,20.00,14.00,14.00,14.00,14.00,0,1053,0,2,2,0.00,42.75,47.92,56.54,6.67,6.67,6.67,0.00
232,0.00,13.80,9.66,9.66,9.66,9.66,1,1055,0,1,1,0.00,37.97,40.36,46.49,4.60,4.60,4.60,0.00
233,0.00,1.20,0.84,0.84,0.84,0.84,0,1055,0,1,1,0.00,45.89,51.45,57.22,0.40,0.40,0.40,0.00
234,7.00,11.80,8.26,8.26,8.26,8.26,1,1062,0,1,1,590.56,37.14,40.54,50.06,1.60,1.60,1.60,0.00
235,0.00,8.00,5.60,5.60,5.60,5.60,0,1063,0,4,4,0.00,34.82,39.08,44.09,2.67,2.67,2.67,0.00
236,0.00,12.00,8.40,8.40,8.40,8.40,0,1070,0,1,1,0.00,46.11,51.07,60.05,4.00,4.00,4.00,0.00
237,0.00,12.00,8.40,8.40,8.40,8.40,1,1071,0,4,4,0.00,48.53,51.62,58.97,4.00,4.00,4.00,0.00
238,0.00,8.00,5.60,5.60,5.60,5.60,0,1075,0,2,2,0.00,43.92,48.85,55.07,2.67,2.67,2.67,0.00
239,14.00,18.00,12.60,12.60,12.60,12.60,1,1113,0,2,2,980.13,10.29,11.46,13.62,1.33,1.33,1.33,3700.00
240,5.00,8.00,5.60,5.60,5.60,5.60,1,1113,0,1,1,353.26,46.99,52.45,59.89,1.00,1.00,1.00,1100.00
241,5.00,8.00,5.60,5.60,5.60,5.60,1,1113,0,4,4,281.62,42.80,45.21,50.24,1.00,1.00,1.00,0.00
242,5.00,8.00,5.60,5.60,5.60,5.60,1,1113,0,4,4,348.49,38.78,43.47,47.32,1.00,1.00,1.00,1100.00
243,0.00,18.00,12.60,12.60,12.60,12.60,1,1115,0,4,4,0.00,42.39,46.09,53.98,6.00,6.00,6.00,0.00
244,0.00,18.00,12.60,12.60,12.60,12.60,1,1115,0,2,2,0.00,47.92,52.52,64.11,6.00,6.00,6.00,0.00
245,0.00,7.00,4.90,4.90,4.90,4.90,0,1130,0,1,1,0.00,38.86,43.88,52.48,2.33,2.33,2.33,0.00
246,0.00,12.00,8.40,8.40,8.40,8.40,0,1133,0,1,1,0.00,40.93,44.33,50.57,4.00,4.00,4.00,0.00
247,0.00,12.00,8.40,8.40,8.40,8.40,0,1140,0,1,1,0.00,43.54,49.48,58.36,4.00,4.00,4.00,0.00
248,0.00,6.00,4.20,4.20,4.20,4.20,0,1152,0,4,4,0.00,38.11,44.19,53.08,2.00,2.00,2.00,0.00
249,0.00,8.00,5.60,5.60,5.60,5.60,0,1152,0,2,2,0.00,36.72,39.52,47.18,2.67,2.67,2.67,0.00
250,0.00,62.00,43.40,43.40,43.40,43.40,1,1215,0,1,1,0.00,40.21,43.96,51.37,20.67,20.67,20.67,0.00
251,0.00,41.40,28.98,28.98,28.98,28.98,1,1216,0,4,4,0.00,41.74,45.28,48.40,13.80,13.80,13.80,0.00
252,0.00,11.20,7.84,7.84,7.84,7.84,0,1226,0,2,2,0.00,43.84,47.93,55.25,3.73,3.73,3.73,0.00
253,0.00,45.00,31.50,31.50,31.50,31.50,0,1251,0,4,4,0.00,35.61,39.35,44.42,15.00,15.00,15.00,0.00
254,0.00,45.00,31.50,31.50,31.50,31.50,0,1251,0,4,4,0.00,31.93,35.81,43.06,15.00,15.00,15.00,0.00
255,0.00,30.00,21.00,21.00,21.00,21.00,0,1261,0,4,4,0.00,36.38,39.78,45.40,10.00,10.00,10.00,0.00
256,0.00,24.00,16.80,16.80,16.80,16.80,1,1263,0,2,2,0.00,51.96,58.64,66.14,8.00,8.00,8.00,0.00
257,0.00,24.00,16.80,16.80,16.80,16.80,1,1264,0,2,2,0.00,29.37,32.23,36.05,8.00,8.00,8.00,0.00
258,0.00,4.60,3.22,3.22,3.22,3.22,0,1268,0,2,2,0.00,61.75,67.81,74.65,1.53,1.53,1.53,0.00
259,0.00,29.00,20.30,20.30,20.30,20.30,0,1282,0,1,1,0.00,53.34,58.84,67.20,9.67,9.67,9.67,0.00
260,0.00,14.30,10.01,10.01,10.01,10.01,0,1282,0,1,1,0.00,55.72,62.79,77.02,4.77,4.77,4.77,0.00
261,0.00,1.06,0.74,0.74,0.74,0.74,0,1291,0,4,4,0.00,43.04,47.81,57.16,0.35,0.35,0.35,0.00
262,0.00,8.00,5.60,5.60,5.60,5.60,0,1291,0,1,1,0.00,36.33,40.01,45.19,2.67,2.67,2.67,0.00
263,0.00,8.00,5.60,5.60,5.60,5.60,1,1291,0,1,1,0.00,48.48,52.87,59.74,2.67,2.67,2.67,0.00
264,0.00,4.00,2.80,2.80,2.80,2.80,0,1308,0,2,2,0.00,38.70,42.62,48.76,1.33,1.33,1.33,0.00
265,0.00,17.00,11.90,11.90,11.90,11.90,1,1315,0,2,2,0.00,44.72,49.57,55.62,5.67,5.67,5.67,0.00
266,0.00,17.00,11.90,11.90,11.90,11.90,1,1315,0,2,2,0.00,39.55,45.06,51.18,5.67,5.67,5.67,0.00
267,0.00,7.00,4.90,4.90,4.90,4.90,0,1315,0,4,4,0.00,47.58,52.28,64.73,2.33,2.33,2.33,0.00
268,0.60,0.80,0.56,0.56,0.56,0.56,0,1318,0,2,2,44.90,32.41,34.99,42.00,0.07,0.07,0.07,0.00
269,0.60,0.80,0.56,0.56,0.56,0.56,0,1318,0,2,2,39.60,42.47,46.53,55.09,0.07,0.07,0.07,0.00
270,0.00,11.50,8.05,8.05,8.05,8.05,0,1320,0,1,1,0.00,33.09,36.26,43.11,3.83,3.83,3.83,0.00
271,0.00,6.90,4.83,4.83,4.83,4.83,0,1320,0,4,4,0.00,42.40,46.99,57.33,2.30,2.30,2.30,0.00
272,0.00,12.40,8.68,8.68,8.68,8.68,0,1328,0,4,4,0.00,37.91,41.18,47.66,4.13,4.13,4.13,0.00
273,0.00,5.00,3.50,3.50,3.50,3.50,0,1330,0,1,1,0.00,63.10,68.38,85.89,1.67,1.67,1.67,0.00
274,0.00,5.00,3.50,3.50,3.50,3.50,1,1330,0,1,1,0.00,50.79,52.93,63.13,1.67,1.67,1.67,0.00
275,0.00,72.50,50.75,50.75,50.75,50.75,0,1345,0,2,2,0.00,31.87,36.34,40.71,24.17,24.17,24.17,0.00
276,0.00,11.00,7.70,7.70,7.70,7.70,0,1349,0,1,1,0.00,39.81,42.99,49.20,3.67,3.67,3.67,0.00
277,0.00,11.00,7.70,7.70,7.70,7.70,0,1349,0,2,2,0.00,46.56,51.87,57.54,3.67,3.67,3.67,0.00
278,0.00,18.15,12.70,12.70,12.70,12.70,1,1359,0,4,4,0.00,39.07,43.54,50.39,6.05,6.05,6.05,0.00
279,0.00,35.70,24.99,24.99,24.99,24.99,1,1359,0,4,4,0.00,46.07,49.29,54.95,11.90,11.90,11.90,0.00
280,0.00,28.40,19.88,19.88,19.88,19.88,1,1359,0,4,4,0.00,28.65,31.53,37.49,9.47,9.47,9.47,0.00
281,0.00,45.00,31.50,31.50,31.50,31.50,1,1362,0,4,4,0.00,19.67,21.88,24.03,15.00,15.00,15.00,0.00
282,0.00,45.00,31.50,31.50,31.50,31.50,1,1361,0,4,4,0.00,40.28,45.86,54.66,15.00,15.00,15.00,0.00
283,0.00,13.00,9.10,9.10,9.10,9.10,0,1368,0,1,1,0.00,33.83,37.96,48.09,4.33,4.33,4.33,0.00
284,0.00,13.00,9.10,9.10,9.10,9.10,1,1368,0,2,2,0.00,32.26,33.84,40.47,4.33,4.33,4.33,0.00
285,5.00,50.00,35.00,35.00,35.00,35.00,0,1415,0,4,4,394.54,44.36,47.90,55.42,15.00,15.00,15.00,1700.00
286,0.00,50.00,35.00,35.00,35.00,35.00,1,1425,0,2,2,0.00,34.35,37.41,44.06,16.67,16.67,16.67,0.00
287,0.00,50.00,35.00,35.00,35.00,35.00,1,1425,0,4,4,0.00,30.45,35.16,38.49,16.67,16.67,16.67,0.00
288,5.00,50.00,35.00,35.00,35.00,35.00,0,1438,0,2,2,407.06,44.30,47.54,55.93,15.00,15.00,15.00,1500.00
289,0.00,21.00,14.70,14.70,14.70,14.70,1,1445,0,1,1,0.00,47.59,54.98,62.68,7.00,7.00,7.00,0.00
290,0.00,45.00,31.50,31.50,31.50,31.50,0,1459,0,4,4,0.00,52.43,58.26,68.61,15.00,15.00,15.00,0.00
291,0.00,45.00,31.50,31.50,31.50,31.50,0,1459,0,4,4,0.00,22.45,24.64,28.79,15.00,15.00,15.00,0.00
292,0.00,45.00,31.50,31.50,31.50,31.50,0,1459,0,1,1,0.00,42.76,46.42,55.15,15.00,15.00,15.00,0.00
293,0.00,3.00,2.10,2.10,2.10,2.10,0,1468,0,4,4,0.00,43.01,49.17,56.50,1.00,1.00,1.00,0.00
294,0.00,10.00,7.00,7.00,7.00,7.00,0,1469,0,4,4,0.00,51.98,56.72,60.70,3.33,3.33,3.33,0.00
295,0.00,10.00,7.00,7.00,7.00,7.00,0,1479,0,1,1,0.00,27.76,30.96,33.46,3.33,3.33,3.33,0.00
296,0.00,26.00,18.20,18.20,18.20,18.20,0,1500,0,1,1,0.00,46.54,50.97,59.45,8.67,8.67,8.67,0.00
297,0.00,10.00,7.00,7.00,7.00,7.00,0,1502,0,1,1,0.00,38.90,41.84,44.73,3.33,3.33,3.33,0.00
298,0.00,20.00,14.00,14.00,14.00,14.00,0,1502,0,4,4,0.00,37.74,39.88,45.41,6.67,6.67,6.67,0.00
299,44.00,239.00,167.30,167.30,167.30,167.30,1,1522,0,2,2,2909.87,30.97,34.21,40.83,65.00,65.00,65.00,5600.00
300,82.00,169.00,118.30,118.30,118.30,118.30,1,1523,0,4,4,6450.11,50.72,55.30,60.81,29.00,29.00,29.00,19200.00
301,0.00,20.00,14.00,14.00,14.00,14.00,0,1553,0,2,2,0.00,35.43,37.90,40.80,6.67,6.67,6.67,0.00
302,0.00,15.85,11.10,11.10,11.10,11.10,0,1553,0,2,2,0.00,41.76,43.93,51.70,5.28,5.28,5.28,0.00
303,1.00,49.00,34.30,34.30,34.30,34.30,1,1560,0,1,1,66.22,38.85,42.75,47.09,16.00,16.00,16.00,0.00
304,0.00,12.00,8.40,8.40,8.40,8.40,0,1564,0,2,2,0.00,38.76,41.33,46.72,4.00,4.00,4.00,0.00
305,0.00,24.00,16.80,16.80,16.80,16.80,0,1564,0,1,1,0.00,51.86,57.58,64.68,8.00,8.00,8.00,0.00
306,0.00,4.00,2.80,2.80,2.80,2.80,0,1565,0,4,4,0.00,34.14,38.91,45.19,1.33,1.33,1.33,0.00
307,0.00,11.50,8.05,8.05,8.05,8.05,0,1566,0,2,2,0.00,40.88,46.92,53.06,3.83,3.83,3.83,0.00
308,0.00,24.00,16.80,16.80,16.80,16.80,0,1570,0,1,1,0.00,41.31,47.25,54.92,8.00,8.00,8.00,0.00
309,0.00,14.00,9.80,9.80,9.80,9.80,0,1570,0,4,4,0.00,48.39,52.90,53.93,4.67,4.67,4.67,0.00
310,0.00,10.20,7.14,7.14,7.14,7.14,0,1584,0,4,4,0.00,40.56,45.92,50.49,3.40,3.40,3.40,0.00
311,0.00,33.00,23.10,23.10,23.10,23.10,1,1594,0,1,1,0.00,34.82,38.10,43.57,11.00,11.00,11.00,0.00
312,0.00,6.00,4.20,4.20,4.20,4.20,0,1594,0,4,4,0.00,37.49,41.64,48.54,2.00,2.00,2.00,0.00
313,0.00,36.00,25.20,25.20,25.20,25.20,1,1599,0,4,4,0.00,42.69,46.19,55.84,12.00,12.00,12.00,0.00
314,0.00,36.00,25.20,25.20,25.20,25.20,1,1599,0,4,4,0.00,39.93,44.31,53.31,12.00,12.00,12.00,0.00
315,0.00,42.00,29.40,29.40,29.40,29.40,1,1605,0,1,1,0.00,38.21,43.62,52.84,14.00,14.00,14.00,0.00
316,0.00,22.00,15.40,15.40,15.40,15.40,0,1619,0,1,1,0.00,20.06,22.50,24.66,7.33,7.33,7.33,0.00
317,0.00,10.00,7.00,7.00,7.00,7.00,0,1619,0,2,2,0.00,56.33,60.30,64.59,3.33,3.33,3.33,0.00
318,0.00,78.00,54.60,54.60,54.60,54.60,0,1630,0,2,2,0.00,26.93,29.48,36.29,26.00,26.00,26.00,0.00
319,0.70,3.70,2.59,2.59,2.59,2.59,0,1643,0,1,1,63.90,32.10,34.87,41.38,1.00,1.00,1.00,0.00
320,0.00,5.10,3.57,3.57,3.57,3.57,0,1644,0,1,1,0.00,32.76,35.01,35.22,1.70,1.70,1.70,0.00
321,0.00,11.90,8.33,8.33,8.33,8.33,1,1644,0,1,1,0.00,26.66,28.48,33.50,3.97,3.97,3.97,0.00
322,0.00,52.00,36.40,36.40,36.40,36.40,1,1645,0,2,2,0.00,25.13,28.82,30.08,17.33,17.33,17.33,0.00
323,0.00,4.00,2.80,2.80,2.80,2.80,0,1648,0,4,4,0.00,33.19,37.43,41.68,1.33,1.33,1.33,0.00
324,0.00,15.00,10.50,10.50,10.50,10.50,0,1659,0,1,1,0.00,44.06,46.54,50.74,5.00,5.00,5.00,0.00
325,0.00,10.00,7.00,7.00,7.00,7.00,0,1675,0,2,2,0.00,46.25,49.75,54.85,3.33,3.33,3.33,0.00
326,0.00,17.50,12.25,12.25,12.25,12.25,0,1675,0,1,1,0.00,50.99,57.25,64.43,5.83,5.83,5.83,0.00
327,0.00,11.00,7.70,7.70,7.70,7.70,1,1684,0,2,2,0.00,33.11,36.00,42.00,3.67,3.67,3.67,0.00
328,0.00,11.00,7.70,7.70,7.70,7.70,1,1684,0,1,1,0.00,25.28,27.16,30.87,3.67,3.67,3.67,0.00
329,0.00,27.00,18.90,18.90,18.90,18.90,0,1685,0,1,1,0.00,38.80,42.28,51.18,9.00,9.00,9.00,0.00
330,0.00,10.33,7.23,7.23,7.23,7.23,0,1686,0,2,2,0.00,39.16,42.03,51.35,3.44,3.44,3.44,0.00
331,0.00,10.33,7.23,7.23,7.23,7.23,0,1686,0,1,1,0.00,34.74,37.69,42.01,3.44,3.44,3.44,0.00
332,0.00,12.00,8.40,8.40,8.40,8.40,0,1687,0,4,4,0.00,30.28,33.48,38.16,4.00,4.00,4.00,0.00
333,0.60,3.20,2.24,2.24,2.24,2.24,0,1688,0,1,1,34.95,22.74,25.55,28.69,0.87,0.87,0.87,0.00
334,0.00,7.10,4.97,4.97,4.97,4.97,1,1693,0,4,4,0.00,40.94,45.75,54.39,2.37,2.37,2.37,0.00
335,0.00,15.00,10.50,10.50,10.50,10.50,0,1697,0,4,4,0.00,38.56,41.11,48.68,5.00,5.00,5.00,0.00
336,0.00,15.00,10.50,10.50,10.50,10.50,0,1697,0,1,1,0.00,30.89,34.87,36.37,5.00,5.00,5.00,0.00
337,0.00,15.00,10.50,10.50,10.50,10.50,0,1697,0,4,4,0.00,30.58,33.51,35.75,5.00,5.00,5.00,0.00
338,0.00,31.00,21.70,21.70,21.70,21.70,0,1700,0,2,2,0.00,54.51,59.11,70.26,10.33,10.33,10.33,0.00
339,0.00,18.00,12.60,12.60,12.60,12.60,0,1703,0,1,1,0.00,47.25,52.70,61.54,6.00,6.00,6.00,0.00
340,0.00,40.00,28.00,28.00,28.00,28.00,0,1704,0,4,4,0.00,42.23,44.92,52.60,13.33,13.33,13.33,0.00
341,0.00,28.90,20.23,20.23,20.23,20.23,1,1706,0,2,2,0.00,46.36,52.17,59.58,9.63,9.63,9.63,0.00
342,0.00,2.00,1.40,1.40,1.40,1.40,0,1717,0,4,4,0.00,44.76,48.56,58.08,0.67,0.67,0.67,0.00
343,0.00,4.50,3.15,3.15,3.15,3.15,0,1728,0,1,1,0.00,42.94,48.16,57.23,1.50,1.50,1.50,0.00
344,0.00,14.50,10.15,10.15,10.15,10.15,0,1728,0,1,1,0.00,43.92,50.14,60.03,4.83,4.83,4.83,0.00
345,0.00,4.50,3.15,3.15,3.15,3.15,0,1731,0,2,2,0.00,46.18,49.82,58.51,1.50,1.50,1.50,0.00
346,0.00,12.00,8.40,8.40,8.40,8.40,0,1733,0,1,1,0.00,23.75,26.25,31.34,4.00,4.00,4.00,0.00
347,0.00,27.00,18.90,18.90,18.90,18.90,1,1740,0,4,4,0.00,35.40,38.83,43.90,9.00,9.00,9.00,0.00
348,0.00,11.00,7.70,7.70,7.70,7.70,0,1740,0,4,4,0.00,33.00,36.53,41.37,3.67,3.67,3.67,0.00
349,0.00,40.00,28.00,28.00,28.00,28.00,1,1747,0,4,4,0.00,40.47,45.24,52.48,13.33,13.33,13.33,0.00
350,0.00,40.00,28.00,28.00,28.00,28.00,1,1748,0,2,2,0.00,25.56,27.78,29.49,13.33,13.33,13.33,0.00
351,0.00,40.00,28.00,28.00,28.00,28.00,1,1749,0,4,4,0.00,31.15,33.58,39.04,13.33,13.33,13.33,0.00
352,0.00,3.60,2.52,2.52,2.52,2.52,0,1803,0,4,4,0.00,41.79,45.58,55.74,1.20,1.20,1.20,0.00
353,0.00,10.60,7.42,7.42,7.42,7.42,0,1813,0,4,4,0.00,35.64,38.17,47.01,3.53,3.53,3.53,0.00
354,0.00,9.20,6.44,6.44,6.44,6.44,0,1830,0,1,1,0.00,56.09,61.52,71.01,3.07,3.07,3.07,0.00
355,0.00,32.70,22.89,22.89,22.89,22.89,0,1837,0,1,1,0.00,36.46,38.83,45.43,10.90,10.90,10.90,0.00
356,0.00,16.00,11.20,11.20,11.20,11.20,0,1843,0,2,2,0.00,28.93,33.58,40.99,5.33,5.33,5.33,0.00
357,0.00,32.00,22.40,22.40,22.40,22.40,1,1843,0,2,2,0.00,35.40,37.21,42.42,10.67,10.67,10.67,0.00
358,0.00,5.00,3.50,3.50,3.50,3.50,0,1853,0,4,4,0.00,37.00,39.87,43.37,1.67,1.67,1.67,0.00
359,0.00,4.00,2.80,2.80,2.80,2.80,0,1853,0,1,1,0.00,39.63,44.57,48.37,1.33,1.33,1.33,0.00
360,0.00,6.00,4.20,4.20,4.20,4.20,0,1861,0,4,4,0.00,38.41,43.30,51.93,2.00,2.00,2.00,0.00
361,0.00,6.00,4.20,4.20,4.20,4.20,0,1864,0,1,1,0.00,30.84,34.27,40.48,2.00,2.00,2.00,0.00
362,0.00,2.00,1.40,1.40,1.40,1.40,0,1864,0,1,1,0.00,42.76,45.95,53.84,0.67,0.67,0.67,0.00
363,0.00,24.00,16.80,16.80,16.80,16.80,1,1869,0,1,1,0.00,36.77,42.50,52.65,8.00,8.00,8.00,0.00
364,0.00,36.50,25.55,25.55,25.55,25.55,1,1869,0,1,1,0.00,58.83,65.31,75.60,12.17,12.17,12.17,0.00
365,0.00,43.50,30.45,30.45,30.45,30.45,1,1869,0,2,2,0.00,42.34,47.95,50.67,14.50,14.50,14.50,0.00
366,0.00,10.00,7.00,7.00,7.00,7.00,0,1870,0,1,1,0.00,41.76,46.43,52.87,3.33,3.33,3.33,0.00
367,0.00,44.00,30.80,30.80,30.80,30.80,1,1871,0,2,2,0.00,52.77,55.15,61.76,14.67,14.67,14.67,0.00
368,0.00,5.90,4.13,4.13,4.13,4.13,0,1872,0,1,1,0.00,54.64,58.44,64.12,1.97,1.97,1.97,0.00
369,0.00,9.00,6.30,6.30,6.30,6.30,0,1877,0,4,4,0.00,37.32,41.95,48.88,3.00,3.00,3.00,0.00
370,0.00,10.00,7.00,7.00,7.00,7.00,0,1886,0,1,1,0.00,23.40,25.80,30.22,3.33,3.33,3.33,0.00
371,0.00,24.00,16.80,16.80,16.80,16.80,1,1894,0,2,2,0.00,50.41,53.87,59.48,8.00,8.00,8.00,0.00
372,0.00,24.00,16.80,16.80,16.80,16.80,1,1895,0,1,1,0.00,40.84,44.38,47.89,8.00,8.00,8.00,0.00
373,0.00,24.00,16.80,16.80,16.80,16.80,1,1896,0,4,4,0.00,43.95,49.40,57.61,8.00,8.00,8.00,0.00
374,0.00,24.00,16.80,16.80,16.80,16.80,1,1897,0,2,2,0.00,52.64,56.84,64.70,8.00,8.00,8.00,0.00
375,0.00,1.20,0.84,0.84,0.84,0.84,0,1909,0,1,1,0.00,30.63,33.69,38.89,0.40,0.40,0.40,0.00
376,0.00,3.00,2.10,2.10,2.10,2.10,0,1928,0,2,2,0.00,23.44,25.89,29.89,1.00,1.00,1.00,0.00
377,0.00,43.00,30.10,30.10,30.10,30.10,0,1941,0,4,4,0.00,20.96,24.02,26.98,14.33,14.33,14.33,0.00
378,0.00,38.00,26.60,26.60,26.60,26.60,0,1940,0,1,1,0.00,24.86,26.21,28.65,12.67,12.67,12.67,0.00
379,0.00,30.00,21.00,21.00,21.00,21.00,0,1949,0,4,4,0.00,52.51,57.27,66.44,10.00,10.00,10.00,0.00
380,0.00,6.00,4.20,4.20,4.20,4.20,0,1960,0,4,4,0.00,55.34,63.32,72.42,2.00,2.00,2.00,0.00
381,0.00,24.00,16.80,16.80,16.80,16.80,1,1968,0,2,2,0.00,37.06,40.57,46.00,8.00,8.00,8.00,0.00
382,0.00,24.00,16.80,16.80,16.80,16.80,1,1969,0,2,2,0.00,43.39,47.39,54.85,8.00,8.00,8.00,0.00
383,0.00,24.00,16.80,16.80,16.80,16.80,1,1970,0,2,2,0.00,46.93,52.04,59.60,8.00,8.00,8.00,0.00
384,0.00,24.00,16.80,16.80,16.80,16.80,1,1971,0,2,2,0.00,38.08,42.64,51.14,8.00,8.00,8.00,0.00
385,0.00,24.00,16.80,16.80,16.80,16.80,1,1972,0,1,1,0.00,33.11,36.17,46.10,8.00,8.00,8.00,0.00
386,0.00,29.00,20.30,20.30,20.30,20.30,1,1981,0,4,4,0.00,40.00,43.50,48.69,9.67,9.67,9.67,0.00
387,0.00,29.00,20.30,20.30,20.30,20.30,1,1981,0,4,4,0.00,36.88,40.79,47.98,9.67,9.67,9.67,0.00
388,0.00,29.00,20.30,20.30,20.30,20.30,1,1982,0,4,4,0.00,30.05,33.20,38.85,9.67,9.67,9.67,0.00
389,0.00,29.00,20.30,20.30,20.30,20.30,1,1983,0,1,1,0.00,48.68,52.19,59.80,9.67,9.67,9.67,0.00
390,0.00,8.00,5.60,5.60,5.60,5.60,0,1985,0,2,2,0.00,45.29,50.26,58.02,2.67,2.67,2.67,0.00
391,0.50,4.60,3.22,3.22,3.22,3.22,1,1987,0,2,2,35.53,38.71,42.80,51.68,1.37,1.37,1.37,0.00
392,0.50,4.60,3.22,3.22,3.22,3.22,0,1987,0,2,2,54.64,52.12,55.56,65.94,1.37,1.37,1.37,0.00
393,0.00,3.60,2.52,2.52,2.52,2.52,0,1993,0,4,4,0.00,36.12,40.72,46.50,1.20,1.20,1.20,0.00
394,0.00,8.50,5.95,5.95,5.95,5.95,0,2001,0,2,2,0.00,30.09,32.16,37.30,2.83,2.83,2.83,0.00
395,0.00,46.00,32.20,32.20,32.20,32.20,1,2008,0,2,2,0.00,19.21,19.73,23.41,15.33,15.33,15.33,0.00
396,0.00,24.00,16.80,16.80,16.80,16.80,1,2019,0,1,1,0.00,17.94,20.03,23.20,8.00,8.00,8.00,0.00
397,0.00,24.00,16.80,16.80,16.80,16.80,1,2020,0,4,4,0.00,37.06,41.90,52.94,8.00,8.00,8.00,0.00
398,0.00,24.00,16.80,16.80,16.80,16.80,1,2020,0,1,1,0.00,34.29,38.06,41.76,8.00,8.00,8.00,0.00
399,0.00,12.00,8.40,8.40,8.40,8.40,0,2025,0,2,2,0.00,29.78,32.45,37.86,4.00,4.00,4.00,0.00
