Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
197,8.40,42.00,29.40,29.40,29.40,29.40,1,1437,0,4,4,502.24,41.68,46.38,54.59,11.20,11.20,11.20,2100.00
198,8.40,42.00,29.40,29.40,29.40,29.40,1,1437,0,2,2,469.27,37.79,43.12,52.33,11.20,11.20,11.20,1500.00
199,2.20,11.00,7.70,7.70,7.70,7.70,1,756,0,4,4,182.53,26.46,29.49,34.90,2.93,2.93,2.93,0.00
200,2.20,11.00,7.70,7.70,7.70,7.70,1,756,0,2,2,159.55,46.44,49.10,54.09,2.93,2.93,2.93,0.00
201,2.40,12.00,8.40,8.40,8.40,8.40,1,1110,0,1,1,195.06,37.99,41.62,51.35,3.20,3.20,3.20,0.00
202,10.00,50.00,35.00,35.00,35.00,35.00,1,1566,0,4,4,643.16,50.19,54.17,60.08,13.33,13.33,13.33,1800.00
203,8.00,40.00,28.00,28.00,28.00,28.00,1,1566,0,1,1,584.75,42.12,47.69,54.96,10.67,10.67,10.67,1100.00
204,2.76,13.80,9.66,9.66,9.66,9.66,1,1907,0,2,2,177.26,36.29,39.55,49.34,3.68,3.68,3.68,0.00
205,3.00,15.00,10.50,10.50,10.50,10.50,1,1907,0,1,1,174.94,48.46,53.50,70.25,4.00,4.00,4.00,0.00
206,7.80,39.00,27.30,27.30,27.30,27.30,1,312,0,1,1,481.65,36.77,40.49,48.51,10.40,10.40,10.40,0.00
207,11.08,55.40,38.78,38.78,38.78,38.78,1,1340,0,1,1,482.60,38.62,43.40,52.52,14.77,14.77,14.77,1900.00
208,8.16,40.80,28.56,28.56,28.56,28.56,0,350,0,4,4,558.72,47.22,52.82,55.85,10.88,10.88,10.88,1600.00
209,5.78,28.90,20.23,20.23,20.23,20.23,1,765,0,2,2,361.14,45.02,48.97,62.21,7.71,7.71,7.71,0.00
210,0.00,2.00,1.40,1.40,1.40,1.40,1,1932,0,2,2,0.00,50.87,58.40,69.62,0.67,0.67,0.67,0.00
211,0.00,5.00,3.50,3.50,3.50,3.50,1,1932,0,2,2,0.00,38.47,41.69,46.38,1.67,1.67,1.67,0.00
212,0.00,2.00,1.40,1.40,1.40,1.40,1,1932,0,4,4,0.00,53.45,58.56,58.59,0.67,0.67,0.67,0.00
213,0.00,5.00,3.50,3.50,3.50,3.50,1,1901,0,2,2,0.00,35.96,39.23,42.57,1.67,1.67,1.67,0.00
214,34.00,170.00,119.00,119.00,119.00,119.00,1,2137,0,4,4,2801.59,38.61,42.10,44.86,45.33,45.33,45.33,6600.00
215,34.00,170.00,119.00,119.00,119.00,119.00,1,2138,0,4,4,2333.85,35.22,37.60,48.18,45.33,45.33,45.33,5500.00
216,30.00,150.00,105.00,105.00,105.00,105.00,1,2142,0,4,4,2529.01,32.04,35.67,40.26,40.00,40.00,40.00,6700.00
217,34.00,170.00,119.00,119.00,119.00,119.00,1,2139,0,1,1,2092.07,40.07,43.98,47.69,45.33,45.33,45.33,4800.00
218,30.00,150.00,105.00,105.00,105.00,105.00,1,2142,0,2,2,2280.98,38.28,42.49,48.84,40.00,40.00,40.00,9500.00
219,30.00,150.00,105.00,105.00,105.00,105.00,0,2141,0,4,4,2479.07,35.64,39.11,44.00,40.00,40.00,40.00,5000.00
220,34.00,170.00,119.00,119.00,119.00,119.00,1,2140,0,4,4,2293.13,26.21,28.85,34.57,45.33,45.33,45.33,5600.00
221,34.00,170.00,119.00,119.00,119.00,119.00,1,2137,0,4,4,2228.47,37.10,43.24,48.20,45.33,45.33,45.33,6700.00
222,34.00,170.00,119.00,119.00,119.00,119.00,1,2138,0,1,1,2539.24,42.39,45.80,56.53,45.33,45.33,45.33,4800.00
223,34.00,170.00,119.00,119.00,119.00,119.00,1,2140,0,1,1,2053.05,56.09,60.99,67.31,45.33,45.33,45.33,4600.00
224,34.00,170.00,119.00,119.00,119.00,119.00,1,2139,0,4,4,1759.67,37.16,39.00,44.06,45.33,45.33,45.33,4900.00
225,30.00,150.00,105.00,105.00,105.00,105.00,0,2141,0,1,1,2287.63,26.76,28.98,33.13,40.00,40.00,40.00,9100.00
226,3.20,16.00,11.20,11.20,11.20,11.20,1,1143,0,2,2,256.73,43.43,50.67,57.20,4.27,4.27,4.27,0.00
227,3.80,19.00,13.30,13.30,13.30,13.30,1,1870,0,1,1,308.08,60.94,69.25,72.57,5.07,5.07,5.07,1000.00
228,2.60,13.00,9.10,9.10,9.10,9.10,1,397,0,4,4,184.36,41.12,45.88,52.03,3.47,3.47,3.47,0.00
229,2.60,13.00,9.10,9.10,9.10,9.10,1,397,0,1,1,172.90,37.32,40.58,47.56,3.47,3.47,3.47,0.00
230,2.60,13.00,9.10,9.10,9.10,9.10,1,397,0,1,1,187.67,47.84,53.24,58.50,3.47,3.47,3.47,0.00
231,2.60,13.00,9.10,9.10,9.10,9.10,1,397,0,2,2,158.73,44.09,50.44,59.42,3.47,3.47,3.47,0.00
232,7.02,35.10,24.57,24.57,24.57,24.57,1,2226,0,1,1,369.15,38.82,41.76,47.90,9.36,9.36,9.36,1600.00
233,7.02,35.10,24.57,24.57,24.57,24.57,1,2224,0,1,1,417.53,42.83,47.84,58.46,9.36,9.36,9.36,1100.00
234,7.02,35.10,24.57,24.57,24.57,24.57,1,2225,0,1,1,592.25,38.96,43.79,52.25,9.36,9.36,9.36,3000.00
235,4.80,24.00,16.80,16.80,16.80,16.80,1,1069,0,1,1,308.34,35.49,40.37,45.53,6.40,6.40,6.40,0.00
236,4.80,24.00,16.80,16.80,16.80,16.80,1,1067,0,2,2,219.83,43.96,47.52,55.85,6.40,6.40,6.40,0.00
237,4.00,20.00,14.00,14.00,14.00,14.00,1,1068,0,1,1,237.51,59.85,66.54,72.79,5.33,5.33,5.33,0.00
238,4.80,24.00,16.80,16.80,16.80,16.80,1,1066,0,1,1,347.39,32.62,37.28,41.91,6.40,6.40,6.40,0.00
239,4.80,24.00,16.80,16.80,16.80,16.80,1,1064,0,4,4,336.05,25.69,27.52,32.64,6.40,6.40,6.40,1000.00
240,4.80,24.00,16.80,16.80,16.80,16.80,1,1065,0,4,4,339.13,44.65,49.12,51.75,6.40,6.40,6.40,1600.00
241,10.40,52.00,36.40,36.40,36.40,36.40,1,746,0,1,1,585.78,60.74,65.14,83.14,13.87,13.87,13.87,1400.00
242,0.00,3.00,2.10,2.10,2.10,2.10,1,1609,0,1,1,0.00,50.46,55.13,65.42,1.00,1.00,1.00,0.00
243,7.60,38.00,26.60,26.60,26.60,26.60,1,1372,0,2,2,603.48,53.97,60.04,71.28,10.13,10.13,10.13,1400.00
244,7.60,38.00,26.60,26.60,26.60,26.60,1,1373,0,4,4,483.17,27.33,30.06,31.86,10.13,10.13,10.13,1400.00
245,7.60,38.00,26.60,26.60,26.60,26.60,1,1375,0,4,4,611.05,55.08,59.66,69.80,10.13,10.13,10.13,1200.00
246,7.60,38.00,26.60,26.60,26.60,26.60,1,1374,0,2,2,449.70,19.36,21.44,24.25,10.13,10.13,10.13,1600.00
247,5.40,27.00,18.90,18.90,18.90,18.90,1,366,0,4,4,401.18,43.62,49.58,52.60,7.20,7.20,7.20,1500.00
248,2.60,13.00,9.10,9.10,9.10,9.10,1,1866,0,2,2,175.86,27.69,30.25,34.38,3.47,3.47,3.47,0.00
249,2.56,12.80,8.96,8.96,8.96,8.96,1,1541,0,1,1,195.63,37.79,40.63,44.65,3.41,3.41,3.41,0.00
250,3.58,17.90,12.53,12.53,12.53,12.53,1,74,0,2,2,238.73,52.28,57.76,67.59,4.77,4.77,4.77,0.00
251,3.58,17.90,12.53,12.53,12.53,12.53,1,74,0,4,4,300.51,53.88,57.00,69.98,4.77,4.77,4.77,0.00
252,5.40,27.00,18.90,18.90,18.90,18.90,1,1406,0,4,4,319.86,36.55,39.79,47.26,7.20,7.20,7.20,1300.00
253,5.40,27.00,18.90,18.90,18.90,18.90,1,1406,0,4,4,367.61,44.47,49.52,60.31,7.20,7.20,7.20,1500.00
254,6.00,30.00,21.00,21.00,21.00,21.00,1,2116,0,4,4,367.73,42.73,45.73,49.92,8.00,8.00,8.00,0.00
255,15.60,78.00,54.60,54.60,54.60,54.60,1,741,0,2,2,1157.65,38.50,41.95,45.86,20.80,20.80,20.80,2400.00
256,26.00,130.00,91.00,91.00,91.00,91.00,1,165,0,1,1,1505.03,32.98,37.25,40.09,34.67,34.67,34.67,4300.00
257,0.00,4.00,2.80,2.80,2.80,2.80,1,301,0,1,1,0.00,55.31,60.41,71.34,1.33,1.33,1.33,0.00
258,1.14,5.70,3.99,3.99,3.99,3.99,1,301,0,2,2,73.17,37.54,42.78,50.14,1.52,1.52,1.52,0.00
259,1.70,8.50,5.95,5.95,5.95,5.95,1,301,0,2,2,97.57,49.25,54.64,59.21,2.27,2.27,2.27,0.00
260,0.00,4.00,2.80,2.80,2.80,2.80,1,301,0,2,2,0.00,30.04,31.87,38.13,1.33,1.33,1.33,0.00
261,3.00,15.00,10.50,10.50,10.50,10.50,0,991,0,1,1,177.89,38.53,41.52,47.51,4.00,4.00,4.00,0.00
262,0.00,5.00,3.50,3.50,3.50,3.50,0,1823,0,2,2,0.00,48.92,54.61,65.38,1.67,1.67,1.67,0.00
263,0.00,5.00,3.50,3.50,3.50,3.50,1,1823,0,4,4,0.00,28.20,31.63,35.82,1.67,1.67,1.67,0.00
264,2.60,13.00,9.10,9.10,9.10,9.10,1,21,0,2,2,234.27,51.07,56.52,66.50,3.47,3.47,3.47,0.00
265,2.50,24.00,16.80,16.80,16.80,16.80,1,1012,0,4,4,152.82,46.64,52.41,58.94,7.17,7.17,7.17,0.00
266,2.50,24.00,16.80,16.80,16.80,16.80,1,1012,0,1,1,150.55,32.60,35.98,41.79,7.17,7.17,7.17,0.00
267,2.60,13.00,9.10,9.10,9.10,9.10,1,620,0,1,1,175.05,44.26,46.72,53.57,3.47,3.47,3.47,0.00
268,2.60,13.00,9.10,9.10,9.10,9.10,1,620,0,4,4,194.57,27.24,30.37,34.55,3.47,3.47,3.47,0.00
269,5.32,26.60,18.62,18.62,18.62,18.62,1,316,0,4,4,351.10,46.27,51.00,57.15,7.09,7.09,7.09,1300.00
270,0.00,4.60,3.22,3.22,3.22,3.22,1,576,0,4,4,0.00,37.56,41.93,46.08,1.53,1.53,1.53,0.00
271,5.60,28.00,19.60,19.60,19.60,19.60,1,1055,0,2,2,414.38,43.21,47.44,57.07,7.47,7.47,7.47,0.00
272,5.60,28.00,19.60,19.60,19.60,19.60,1,1055,0,1,1,383.51,50.18,56.20,67.31,7.47,7.47,7.47,1100.00
273,5.60,28.00,19.60,19.60,19.60,19.60,1,1055,0,4,4,248.76,44.19,48.76,54.83,7.47,7.47,7.47,1100.00
274,1.00,32.00,22.40,22.40,22.40,22.40,1,356,0,2,2,71.61,32.35,35.18,38.02,10.33,10.33,10.33,0.00
275,1.00,32.00,22.40,22.40,22.40,22.40,1,356,0,1,1,70.77,32.46,35.60,42.31,10.33,10.33,10.33,0.00
276,1.00,32.00,22.40,22.40,22.40,22.40,1,357,0,1,1,67.03,39.60,43.97,48.01,10.33,10.33,10.33,0.00
277,1.00,32.00,22.40,22.40,22.40,22.40,1,357,0,4,4,57.06,41.67,46.47,56.99,10.33,10.33,10.33,0.00
278,1.00,32.00,22.40,22.40,22.40,22.40,1,357,0,2,2,61.15,55.01,63.45,73.88,10.33,10.33,10.33,0.00
279,1.00,32.00,22.40,22.40,22.40,22.40,1,357,0,4,4,68.13,42.58,47.84,56.73,10.33,10.33,10.33,0.00
280,2.34,11.69,8.18,8.18,8.18,8.18,1,1736,0,4,4,152.25,38.71,41.68,47.21,3.12,3.12,3.12,0.00
281,5.40,27.00,18.90,18.90,18.90,18.90,1,2133,0,1,1,371.77,36.72,40.28,47.27,7.20,7.20,7.20,0.00
282,1.40,7.00,4.90,4.90,4.90,4.90,1,510,0,1,1,93.09,46.70,51.60,56.45,1.87,1.87,1.87,0.00
283,1.20,6.00,4.20,4.20,4.20,4.20,0,2029,0,1,1,84.54,37.06,40.93,43.91,1.60,1.60,1.60,0.00
284,5.80,29.00,20.30,20.30,20.30,20.30,1,898,0,2,2,353.93,45.26,49.42,61.08,7.73,7.73,7.73,1500.00
285,5.80,29.00,20.30,20.30,20.30,20.30,1,898,0,1,1,457.67,30.97,32.83,37.47,7.73,7.73,7.73,1300.00
286,1.50,7.50,5.25,5.25,5.25,5.25,1,1502,0,2,2,87.73,41.84,44.68,49.53,2.00,2.00,2.00,0.00
287,1.50,7.50,5.25,5.25,5.25,5.25,1,1502,0,4,4,65.82,29.74,33.83,39.53,2.00,2.00,2.00,0.00
288,1.50,7.50,5.25,5.25,5.25,5.25,1,1502,0,1,1,122.12,44.07,49.20,54.92,2.00,2.00,2.00,0.00
289,1.50,7.50,5.25,5.25,5.25,5.25,1,1502,0,4,4,91.99,48.12,52.55,55.93,2.00,2.00,2.00,0.00
290,1.50,7.50,5.25,5.25,5.25,5.25,1,1502,0,2,2,110.75,46.66,52.44,58.37,2.00,2.00,2.00,0.00
291,0.00,2.60,1.82,1.82,1.82,1.82,1,1173,0,2,2,0.00,45.98,50.88,59.51,0.87,0.87,0.87,0.00
292,1.96,9.80,6.86,6.86,6.86,6.86,1,1173,0,2,2,144.01,43.84,48.40,59.93,2.61,2.61,2.61,0.00
293,2.34,11.70,8.19,8.19,8.19,8.19,1,2020,0,4,4,135.01,39.14,42.49,48.75,3.12,3.12,3.12,0.00
294,1.60,8.00,5.60,5.60,5.60,5.60,1,1388,0,2,2,121.14,25.58,28.36,31.68,2.13,2.13,2.13,0.00
295,1.60,8.00,5.60,5.60,5.60,5.60,1,1388,0,2,2,112.96,44.00,49.63,53.23,2.13,2.13,2.13,0.00
296,1.46,7.30,5.11,5.11,5.11,5.11,1,268,0,2,2,98.91,42.22,47.69,54.74,1.95,1.95,1.95,0.00
297,7.40,37.00,25.90,25.90,25.90,25.90,0,296,0,1,1,617.88,38.67,43.56,51.58,9.87,9.87,9.87,2500.00
298,7.40,37.00,25.90,25.90,25.90,25.90,0,296,0,1,1,617.92,43.97,48.93,53.94,9.87,9.87,9.87,1300.00
299,7.40,37.00,25.90,25.90,25.90,25.90,1,295,0,2,2,489.39,51.05,54.96,58.10,9.87,9.87,9.87,1400.00
300,7.40,37.00,25.90,25.90,25.90,25.90,1,295,0,1,1,582.08,34.98,38.00,44.55,9.87,9.87,9.87,1300.00
301,7.40,37.00,25.90,25.90,25.90,25.90,0,297,0,2,2,647.30,35.62,39.71,45.54,9.87,9.87,9.87,0.00
302,7.40,37.00,25.90,25.90,25.90,25.90,0,297,0,1,1,413.64,44.99,51.16,61.99,9.87,9.87,9.87,0.00
303,2.04,10.20,7.14,7.14,7.14,7.14,1,1454,0,2,2,135.08,37.35,41.18,48.81,2.72,2.72,2.72,0.00
304,3.60,18.00,12.60,12.60,12.60,12.60,1,1454,0,4,4,239.55,36.74,40.66,44.10,4.80,4.80,4.80,0.00
305,1.80,9.00,6.30,6.30,6.30,6.30,1,1368,0,4,4,132.84,28.57,31.43,33.73,2.40,2.40,2.40,0.00
306,6.00,22.90,16.03,16.03,16.03,16.03,1,1273,0,1,1,431.34,32.88,34.03,40.04,5.63,5.63,5.63,1400.00
307,6.00,26.50,18.55,18.55,18.55,18.55,1,1273,0,1,1,499.40,33.01,35.03,43.87,6.83,6.83,6.83,1800.00
308,6.00,26.50,18.55,18.55,18.55,18.55,1,1273,0,2,2,284.12,40.00,45.10,52.87,6.83,6.83,6.83,0.00
309,2.16,10.80,7.56,7.56,7.56,7.56,1,2155,0,4,4,131.44,48.26,53.76,61.22,2.88,2.88,2.88,0.00
310,1.28,6.40,4.48,4.48,4.48,4.48,1,2155,0,2,2,83.47,47.19,50.39,58.18,1.71,1.71,1.71,0.00
311,2.76,13.80,9.66,9.66,9.66,9.66,1,1250,0,4,4,222.10,44.06,48.89,57.97,3.68,3.68,3.68,0.00
312,9.20,46.00,32.20,32.20,32.20,32.20,1,1903,0,1,1,729.00,46.53,49.19,58.18,12.27,12.27,12.27,2600.00
313,6.00,30.00,21.00,21.00,21.00,21.00,1,85,0,1,1,413.15,28.88,31.03,35.58,8.00,8.00,8.00,1000.00
314,8.80,44.00,30.80,30.80,30.80,30.80,1,1910,0,1,1,651.71,55.48,61.10,72.83,11.73,11.73,11.73,1100.00
315,0.00,0.00,0.00,0.00,0.00,0.00,0,1520,0,4,4,0.00,62.42,69.45,79.46,0.00,0.00,0.00,0.00
316,10.60,53.00,37.10,37.10,37.10,37.10,1,1520,0,1,1,695.91,29.52,32.07,36.05,14.13,14.13,14.13,0.00
317,2.00,10.00,7.00,7.00,7.00,7.00,1,1661,0,4,4,147.18,46.97,51.07,58.43,2.67,2.67,2.67,0.00
318,2.00,10.00,7.00,7.00,7.00,7.00,1,1661,0,4,4,132.24,25.70,28.74,36.48,2.67,2.67,2.67,0.00
319,2.00,10.00,7.00,7.00,7.00,7.00,1,1534,0,4,4,182.57,50.09,55.64,61.39,2.67,2.67,2.67,0.00
320,1.60,8.00,5.60,5.60,5.60,5.60,1,586,0,4,4,134.55,43.28,46.38,52.81,2.13,2.13,2.13,0.00
321,0.00,1.06,0.74,0.74,0.74,0.74,0,586,0,4,4,0.00,51.51,58.49,63.93,0.35,0.35,0.35,0.00
322,1.60,8.00,5.60,5.60,5.60,5.60,1,586,0,4,4,123.21,40.01,44.28,51.90,2.13,2.13,2.13,0.00
323,6.20,31.00,21.70,21.70,21.70,21.70,1,1993,0,2,2,563.76,50.58,54.56,60.50,8.27,8.27,8.27,1300.00
324,11.60,58.00,40.60,40.60,40.60,40.60,1,1912,0,2,2,796.11,23.67,25.71,28.90,15.47,15.47,15.47,2300.00
325,1.22,6.10,4.27,4.27,4.27,4.27,1,249,0,2,2,74.05,44.52,48.28,56.37,1.63,1.63,1.63,0.00
326,5.00,25.00,17.50,17.50,17.50,17.50,1,151,0,1,1,366.37,35.81,40.32,46.78,6.67,6.67,6.67,1200.00
327,5.00,25.00,17.50,17.50,17.50,17.50,0,193,0,2,2,415.15,21.74,23.42,27.09,6.67,6.67,6.67,1700.00
328,0.00,3.00,2.10,2.10,2.10,2.10,0,1507,0,4,4,0.00,46.77,52.07,60.73,1.00,1.00,1.00,0.00
329,2.00,10.00,7.00,7.00,7.00,7.00,1,1056,0,4,4,137.12,39.18,43.09,49.71,2.67,2.67,2.67,0.00
330,1.40,7.00,4.90,4.90,4.90,4.90,0,1056,0,1,1,87.97,55.61,59.60,68.93,1.87,1.87,1.87,0.00
331,0.00,5.00,3.50,3.50,3.50,3.50,0,830,0,1,1,0.00,49.46,55.11,59.80,1.67,1.67,1.67,0.00
332,0.00,4.00,2.80,2.80,2.80,2.80,1,830,0,2,2,0.00,34.07,36.74,44.08,1.33,1.33,1.33,0.00
333,3.60,18.00,12.60,12.60,12.60,12.60,1,1410,0,2,2,209.70,45.26,48.25,57.59,4.80,4.80,4.80,0.00
334,2.00,10.00,7.00,7.00,7.00,7.00,1,1410,0,2,2,192.28,20.35,22.36,24.61,2.67,2.67,2.67,0.00
335,1.72,8.60,6.02,6.02,6.02,6.02,0,1392,0,1,1,108.54,39.67,43.53,50.39,2.29,2.29,2.29,0.00
336,2.10,10.50,7.35,7.35,7.35,7.35,1,1392,0,1,1,131.22,52.75,60.20,73.04,2.80,2.80,2.80,0.00
337,1.40,7.00,4.90,4.90,4.90,4.90,1,363,0,1,1,106.91,40.12,42.78,48.76,1.87,1.87,1.87,0.00
338,2.60,13.00,9.10,9.10,9.10,9.10,1,363,0,1,1,151.90,37.24,40.46,46.63,3.47,3.47,3.47,0.00
339,200.00,670.00,469.00,469.00,469.00,469.00,1,2609,0,2,2,15229.36,20.36,22.90,27.07,156.67,156.67,156.67,55600.00
340,140.00,700.00,490.00,490.00,490.00,490.00,1,2610,0,4,4,11229.95,22.10,25.53,30.12,186.67,186.67,186.67,35800.00
341,4.60,23.00,16.10,16.10,16.10,16.10,1,2611,0,2,2,352.74,46.32,51.45,57.12,6.13,6.13,6.13,0.00
342,4.60,23.00,16.10,16.10,16.10,16.10,1,2612,0,2,2,284.76,25.52,28.26,33.17,6.13,6.13,6.13,0.00
343,5.40,27.00,18.90,18.90,18.90,18.90,1,2613,0,4,4,328.96,58.38,65.11,76.58,7.20,7.20,7.20,1500.00
344,17.20,86.00,60.20,60.20,60.20,60.20,1,2614,0,1,1,1464.11,43.01,46.76,52.50,22.93,22.93,22.93,1600.00
345,9.80,49.00,34.30,34.30,34.30,34.30,1,2615,0,1,1,695.32,61.04,66.04,73.52,13.07,13.07,13.07,0.00
346,6.40,32.00,22.40,22.40,22.40,22.40,1,2616,0,2,2,523.82,31.81,36.34,44.16,8.53,8.53,8.53,2000.00
347,6.40,32.00,22.40,22.40,22.40,22.40,1,2617,0,4,4,488.77,49.48,54.06,62.23,8.53,8.53,8.53,1400.00
348,6.40,32.00,22.40,22.40,22.40,22.40,1,2618,0,2,2,413.49,29.66,33.79,39.47,8.53,8.53,8.53,1000.00
349,6.40,32.00,22.40,22.40,22.40,22.40,1,2619,0,1,1,444.47,55.38,61.56,67.95,8.53,8.53,8.53,0.00
350,18.40,92.00,64.40,64.40,64.40,64.40,1,2620,0,2,2,1078.99,21.58,23.37,27.24,24.53,24.53,24.53,3600.00
351,18.40,92.00,64.40,64.40,64.40,64.40,1,2621,0,1,1,1256.63,38.23,40.96,44.79,24.53,24.53,24.53,4500.00
352,18.40,92.00,64.40,64.40,64.40,64.40,1,2622,0,1,1,1074.91,38.81,41.50,47.03,24.53,24.53,24.53,1700.00
353,245.50,935.50,654.85,654.85,654.85,654.85,1,2623,0,4,4,19896.79,46.51,49.81,56.00,230.00,230.00,230.00,50200.00
354,286.47,976.47,683.53,683.53,683.53,683.53,1,2624,0,2,2,21869.80,52.70,57.55,64.57,230.00,230.00,230.00,61500.00
355,252.51,972.51,680.76,680.76,680.76,680.76,1,2625,0,4,4,20856.53,26.59,29.97,33.29,240.00,240.00,240.00,66400.00
356,220.00,910.00,637.00,637.00,637.00,637.00,1,2626,0,2,2,17522.85,37.07,39.94,42.34,230.00,230.00,230.00,68600.00
357,156.00,252.00,176.40,176.40,176.40,176.40,0,2627,0,4,4,10242.26,37.58,40.90,46.68,32.00,32.00,32.00,24800.00
358,140.00,236.00,165.20,165.20,165.20,165.20,1,2628,0,1,1,8568.56,9.43,10.25,12.14,32.00,32.00,32.00,20500.00
359,154.00,250.00,175.00,175.00,175.00,175.00,1,2629,0,2,2,9709.95,59.18,67.49,83.04,32.00,32.00,32.00,20400.00
360,112.00,295.00,206.50,206.50,206.50,206.50,1,2630,0,1,1,9213.54,34.21,36.93,42.84,61.00,61.00,61.00,30700.00
361,89.00,155.00,108.50,108.50,108.50,108.50,1,2631,0,2,2,6636.98,58.47,64.67,71.67,22.00,22.00,22.00,19300.00
362,11.60,58.00,40.60,40.60,40.60,40.60,1,2632,0,1,1,825.42,44.54,47.53,53.94,15.47,15.47,15.47,1700.00
363,11.60,58.00,40.60,40.60,40.60,40.60,1,2633,0,4,4,929.63,36.98,41.04,50.61,15.47,15.47,15.47,2100.00
364,11.60,58.00,40.60,40.60,40.60,40.60,1,2634,0,2,2,680.34,54.03,61.58,67.75,15.47,15.47,15.47,1400.00
365,11.60,58.00,40.60,40.60,40.60,40.60,1,2635,0,1,1,781.45,52.12,58.47,71.69,15.47,15.47,15.47,1600.00
366,11.60,58.00,40.60,40.60,40.60,40.60,1,2636,0,4,4,963.55,23.87,26.46,30.75,15.47,15.47,15.47,4000.00
367,120.00,250.00,175.00,175.00,175.00,175.00,1,2637,0,1,1,6466.99,34.26,38.24,44.79,43.33,43.33,43.33,13200.00
368,27.80,139.00,97.30,97.30,97.30,97.30,1,2638,0,2,2,1660.60,44.25,48.47,54.16,37.07,37.07,37.07,4000.00
369,9.80,49.00,34.30,34.30,34.30,34.30,1,2639,0,2,2,807.67,52.58,58.50,73.39,13.07,13.07,13.07,1900.00
370,272.40,942.40,659.68,659.68,659.68,659.68,1,2640,0,1,1,18640.99,29.35,33.29,38.18,223.33,223.33,223.33,39400.00
371,236.00,906.00,634.20,634.20,634.20,634.20,1,2641,0,1,1,10740.13,42.76,47.99,54.79,223.33,223.33,223.33,36100.00
372,280.39,930.39,651.27,651.27,651.27,651.27,0,2642,0,2,2,16728.21,56.80,63.40,74.91,216.67,216.67,216.67,63200.00
373,270.98,920.98,644.69,644.69,644.69,644.69,1,2643,0,2,2,23303.02,33.21,36.06,38.59,216.67,216.67,216.67,111300.00
374,318.00,1308.00,915.60,915.60,915.60,915.60,1,2644,0,1,1,23767.55,38.70,42.01,45.12,330.00,330.00,330.00,62400.00
375,318.00,1308.00,915.60,915.60,915.60,915.60,1,2645,0,2,2,22741.22,20.69,22.37,26.97,330.00,330.00,330.00,60400.00
376,7.00,35.00,24.50,24.50,24.50,24.50,1,2646,0,4,4,452.05,33.92,38.22,46.35,9.33,9.33,9.33,1600.00
377,7.00,35.00,24.50,24.50,24.50,24.50,1,2647,0,4,4,456.72,38.05,41.26,47.40,9.33,9.33,9.33,0.00
378,7.00,35.00,24.50,24.50,24.50,24.50,1,2648,0,1,1,497.45,19.23,22.06,23.11,9.33,9.33,9.33,1400.00
379,7.00,35.00,24.50,24.50,24.50,24.50,1,2649,0,4,4,398.42,44.23,50.05,56.88,9.33,9.33,9.33,0.00
380,7.00,35.00,24.50,24.50,24.50,24.50,1,2650,0,1,1,642.12,60.02,66.49,70.84,9.33,9.33,9.33,3100.00
381,7.00,35.00,24.50,24.50,24.50,24.50,1,2651,0,4,4,529.52,53.86,59.39,72.53,9.33,9.33,9.33,1200.00
382,4.00,20.00,14.00,14.00,14.00,14.00,1,2652,0,2,2,272.38,28.95,32.02,36.17,5.33,5.33,5.33,0.00
383,337.00,1330.00,931.00,931.00,931.00,931.00,1,2653,0,2,2,20499.93,46.77,49.82,59.18,331.00,331.00,331.00,70500.00
384,367.00,1360.00,952.00,952.00,952.00,952.00,1,2654,0,2,2,22108.76,45.60,49.40,53.63,331.00,331.00,331.00,76800.00
385,367.00,1360.00,952.00,952.00,952.00,952.00,1,2655,0,1,1,33809.15,31.85,34.58,41.27,331.00,331.00,331.00,127000.00
386,18.00,90.00,63.00,63.00,63.00,63.00,1,2656,0,4,4,1273.31,50.05,54.58,64.34,24.00,24.00,24.00,2000.00
387,19.00,95.00,66.50,66.50,66.50,66.50,0,2657,0,1,1,1675.53,43.62,46.95,54.71,25.33,25.33,25.33,2500.00
388,20.40,102.00,71.40,71.40,71.40,71.40,0,2658,0,1,1,1105.37,36.60,39.29,48.75,27.20,27.20,27.20,4500.00
389,1.40,1.50,1.05,1.05,1.05,1.05,1,2659,0,2,2,87.16,44.62,47.60,58.63,0.03,0.03,0.03,0.00
390,48.00,240.00,168.00,168.00,168.00,168.00,1,2660,0,2,2,3625.41,31.33,33.69,35.97,64.00,64.00,64.00,15600.00
391,48.00,240.00,168.00,168.00,168.00,168.00,1,2661,0,4,4,3410.91,46.53,50.74,57.32,64.00,64.00,64.00,10500.00
392,232.09,942.09,659.46,659.46,659.46,659.46,1,2662,0,2,2,25361.70,20.44,22.87,26.01,236.67,236.67,236.67,52200.00
393,239.12,949.12,664.38,664.38,664.38,664.38,1,2663,0,2,2,16128.34,38.72,42.65,47.14,236.67,236.67,236.67,73900.00
394,233.12,943.12,660.18,660.18,660.18,660.18,1,2664,0,2,2,18309.56,33.04,36.85,44.14,236.67,236.67,236.67,57900.00
