Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
194,7.00,35.00,24.50,24.50,24.50,24.50,1,1753,0,1,1,508.68,36.84,39.93,43.72,9.33,9.33,9.33,2300.00
195,7.00,35.00,24.50,24.50,24.50,24.50,1,1754,0,2,2,540.48,21.31,23.84,27.06,9.33,9.33,9.33,2200.00
196,7.00,35.00,24.50,24.50,24.50,24.50,1,1755,0,2,2,553.77,35.71,38.73,45.51,9.33,9.33,9.33,1400.00
197,7.00,35.00,24.50,24.50,24.50,24.50,1,1756,0,4,4,418.54,39.82,44.73,51.44,9.33,9.33,9.33,1400.00
198,120.00,235.00,164.50,164.50,164.50,164.50,1,1757,0,1,1,6703.90,22.80,25.51,28.48,38.33,38.33,38.33,16500.00
199,14.60,73.00,51.10,51.10,51.10,51.10,1,1758,0,1,1,1211.30,40.11,44.06,51.33,19.47,19.47,19.47,3500.00
200,13.80,69.00,48.30,48.30,48.30,48.30,1,1759,0,1,1,1000.81,48.24,55.84,68.31,18.40,18.40,18.40,1300.00
201,15.50,77.50,54.25,54.25,54.25,54.25,1,1760,0,4,4,1259.76,35.11,39.12,44.39,20.67,20.67,20.67,3900.00
202,6.20,31.00,21.70,21.70,21.70,21.70,1,1761,0,1,1,398.76,58.32,66.32,72.97,8.27,8.27,8.27,1700.00
203,6.20,31.00,21.70,21.70,21.70,21.70,1,1762,0,4,4,453.18,56.59,64.04,74.25,8.27,8.27,8.27,1400.00
204,6.20,31.00,21.70,21.70,21.70,21.70,1,1763,0,1,1,398.20,44.54,48.15,51.32,8.27,8.27,8.27,1200.00
205,10.00,50.00,35.00,35.00,35.00,35.00,1,1764,0,4,4,583.14,38.05,41.54,46.82,13.33,13.33,13.33,1700.00
206,137.00,250.00,175.00,175.00,175.00,175.00,1,1765,0,1,1,8459.72,30.23,31.93,37.59,37.67,37.67,37.67,21400.00
207,137.00,250.00,175.00,175.00,175.00,175.00,1,1766,0,4,4,5967.16,37.04,41.33,45.08,37.67,37.67,37.67,26600.00
208,3.80,19.00,13.30,13.30,13.30,13.30,1,1767,0,2,2,260.19,34.19,37.85,42.75,5.07,5.07,5.07,1500.00
209,201.90,419.90,293.93,293.93,293.93,293.93,1,1768,0,2,2,12614.87,39.80,42.45,51.32,72.67,72.67,72.67,27400.00
210,5.00,185.00,129.50,129.50,129.50,129.50,1,1769,0,2,2,343.37,39.62,43.09,48.88,60.00,60.00,60.00,0.00
211,5.00,185.00,129.50,129.50,129.50,129.50,1,1770,0,4,4,422.86,51.93,57.28,70.39,60.00,60.00,60.00,0.00
212,45.40,227.00,158.90,158.90,158.90,158.90,1,1771,0,1,1,3454.72,29.02,33.16,38.76,60.53,60.53,60.53,13800.00
213,45.40,227.00,158.90,158.90,158.90,158.90,1,1772,0,1,1,2953.82,33.67,36.22,38.81,60.53,60.53,60.53,8900.00
214,45.40,227.00,158.90,158.90,158.90,158.90,1,1773,0,4,4,3740.95,48.02,52.08,57.55,60.53,60.53,60.53,3700.00
215,45.40,227.00,158.90,158.90,158.90,158.90,1,1774,0,1,1,3116.38,39.35,42.57,50.34,60.53,60.53,60.53,6800.00
216,237.00,950.00,665.00,665.00,665.00,665.00,1,1775,0,1,1,19979.20,38.46,43.48,51.90,237.67,237.67,237.67,71700.00
217,237.00,950.00,665.00,665.00,665.00,665.00,1,1776,0,2,2,14582.96,49.22,54.76,63.71,237.67,237.67,237.67,50300.00
218,7.57,37.84,26.49,26.49,26.49,26.49,1,1777,0,1,1,575.57,59.56,63.45,75.97,10.09,10.09,10.09,1800.00
219,7.57,37.84,26.49,26.49,26.49,26.49,1,1778,0,2,2,625.55,43.80,48.40,56.02,10.09,10.09,10.09,1200.00
220,7.57,37.85,26.50,26.50,26.50,26.50,1,1779,0,2,2,510.56,42.71,47.63,50.55,10.09,10.09,10.09,1900.00
221,168.00,316.00,221.20,221.20,221.20,221.20,1,1780,0,1,1,11011.24,28.73,31.99,37.74,49.33,49.33,49.33,28500.00
222,156.00,304.00,212.80,212.80,212.80,212.80,1,1781,0,4,4,11650.65,45.26,50.05,57.78,49.33,49.33,49.33,35800.00
223,289.00,1360.00,952.00,952.00,952.00,952.00,1,1782,0,4,4,17450.96,45.90,50.62,59.86,357.00,357.00,357.00,84700.00
224,12.20,61.00,42.70,42.70,42.70,42.70,1,1783,0,2,2,631.41,51.39,54.92,62.94,16.27,16.27,16.27,1400.00
225,12.20,61.00,42.70,42.70,42.70,42.70,1,1784,0,4,4,930.30,40.55,41.62,49.53,16.27,16.27,16.27,1900.00
226,7.19,35.95,25.16,25.16,25.16,25.16,1,1785,0,1,1,576.84,45.50,50.77,58.74,9.59,9.59,9.59,0.00
227,350.00,1380.00,966.00,966.00,966.00,966.00,1,1786,0,1,1,28375.99,41.60,45.89,51.62,343.33,343.33,343.33,90000.00
228,350.00,1380.00,966.00,966.00,966.00,966.00,1,1787,0,1,1,24818.28,41.60,47.11,53.87,343.33,343.33,343.33,94000.00
229,350.00,1380.00,966.00,966.00,966.00,966.00,1,1788,0,4,4,23274.62,32.87,34.77,40.71,343.33,343.33,343.33,96900.00
230,350.00,1290.00,903.00,903.00,903.00,903.00,1,1789,0,4,4,25262.85,36.92,41.62,49.12,313.33,313.33,313.33,32600.00
231,0.80,51.00,35.70,35.70,35.70,35.70,1,1790,0,1,1,48.84,43.18,49.72,62.48,16.73,16.73,16.73,0.00
232,340.00,1380.00,966.00,966.00,966.00,966.00,1,1791,0,2,2,17878.92,64.59,70.66,84.58,346.67,346.67,346.67,55200.00
233,340.00,1380.00,966.00,966.00,966.00,966.00,1,1792,0,4,4,20222.33,31.21,33.59,37.06,346.67,346.67,346.67,43000.00
234,175.00,585.00,409.50,409.50,409.50,409.50,1,1793,0,4,4,14764.05,48.51,54.18,61.97,136.67,136.67,136.67,37000.00
235,175.00,585.00,409.50,409.50,409.50,409.50,1,1794,0,2,2,11241.64,42.06,45.58,52.87,136.67,136.67,136.67,37000.00
236,188.00,598.00,418.60,418.60,418.60,418.60,1,1795,0,2,2,8609.85,43.03,46.63,54.04,136.67,136.67,136.67,28700.00
237,175.00,585.00,409.50,409.50,409.50,409.50,1,1796,0,4,4,10390.92,37.74,42.01,47.64,136.67,136.67,136.67,26400.00
238,7.60,38.00,26.60,26.60,26.60,26.60,1,1797,0,1,1,550.04,59.05,65.48,70.08,10.13,10.13,10.13,1700.00
239,85.00,245.00,171.50,171.50,171.50,171.50,1,1798,0,1,1,5950.81,54.97,60.73,65.95,53.33,53.33,53.33,20300.00
240,295.00,605.00,423.50,423.50,423.50,423.50,1,1799,0,1,1,20842.50,41.34,46.37,56.81,103.33,103.33,103.33,60900.00
241,11.60,58.00,40.60,40.60,40.60,40.60,1,1800,0,2,2,653.37,34.96,38.41,45.43,15.47,15.47,15.47,2300.00
242,230.80,439.80,307.86,307.86,307.86,307.86,1,1801,0,1,1,16086.11,33.89,36.67,41.58,69.67,69.67,69.67,60500.00
243,16.00,80.00,56.00,56.00,56.00,56.00,1,1802,0,4,4,1270.48,40.46,44.40,53.18,21.33,21.33,21.33,4700.00
244,16.00,80.00,56.00,56.00,56.00,56.00,1,1803,0,1,1,1017.21,50.06,53.64,62.39,21.33,21.33,21.33,2100.00
245,16.00,80.00,56.00,56.00,56.00,56.00,1,1804,0,2,2,1286.43,49.31,53.62,62.09,21.33,21.33,21.33,3700.00
246,6.40,32.00,22.40,22.40,22.40,22.40,1,1805,0,4,4,378.69,38.30,41.76,46.83,8.53,8.53,8.53,1100.00
247,6.40,32.00,22.40,22.40,22.40,22.40,1,1806,0,4,4,475.47,34.04,37.04,43.25,8.53,8.53,8.53,1600.00
248,6.40,32.00,22.40,22.40,22.40,22.40,1,1807,0,4,4,432.88,35.36,39.01,47.04,8.53,8.53,8.53,1400.00
249,6.40,32.00,22.40,22.40,22.40,22.40,1,1808,0,1,1,489.08,27.46,30.31,36.65,8.53,8.53,8.53,0.00
250,36.00,180.00,126.00,126.00,126.00,126.00,1,1809,0,2,2,2400.60,29.22,32.47,39.06,48.00,48.00,48.00,6100.00
251,36.00,180.00,126.00,126.00,126.00,126.00,1,1810,0,4,4,3021.87,33.92,37.42,43.99,48.00,48.00,48.00,4300.00
252,36.00,180.00,126.00,126.00,126.00,126.00,1,1811,0,1,1,2132.37,41.10,45.47,50.16,48.00,48.00,48.00,8100.00
253,36.00,180.00,126.00,126.00,126.00,126.00,1,1812,0,4,4,2450.71,39.23,42.23,47.41,48.00,48.00,48.00,0.00
254,7.53,37.65,26.35,26.35,26.35,26.35,1,1813,0,1,1,461.50,35.31,39.73,46.86,10.04,10.04,10.04,1200.00
255,7.53,37.65,26.35,26.35,26.35,26.35,1,1814,0,4,4,558.79,42.67,46.38,56.77,10.04,10.04,10.04,2100.00
256,7.53,37.64,26.35,26.35,26.35,26.35,1,1815,0,1,1,435.88,21.52,23.19,26.79,10.04,10.04,10.04,1400.00
257,1.00,39.97,27.98,27.98,27.98,27.98,1,1816,0,4,4,67.41,29.20,33.46,38.92,12.99,12.99,12.99,0.00
258,1.00,39.97,27.98,27.98,27.98,27.98,1,1817,0,1,1,64.18,40.03,43.11,49.58,12.99,12.99,12.99,0.00
259,8.80,44.00,30.80,30.80,30.80,30.80,1,1818,0,1,1,505.08,33.70,37.66,38.42,11.73,11.73,11.73,1500.00
260,6.20,31.00,21.70,21.70,21.70,21.70,1,1819,0,2,2,462.80,29.04,31.30,33.56,8.27,8.27,8.27,1800.00
261,6.60,33.00,23.10,23.10,23.10,23.10,1,1820,0,4,4,391.36,45.80,53.01,63.88,8.80,8.80,8.80,0.00
262,26.00,130.00,91.00,91.00,91.00,91.00,1,1821,0,2,2,2029.10,43.32,46.77,55.08,34.67,34.67,34.67,7300.00
263,282.00,1332.00,932.40,932.40,932.40,932.40,1,1822,0,2,2,19298.01,27.27,30.35,32.95,350.00,350.00,350.00,67400.00
264,282.00,1332.00,932.40,932.40,932.40,932.40,1,1823,0,2,2,25409.30,33.27,37.12,43.40,350.00,350.00,350.00,49500.00
265,150.00,285.00,199.50,199.50,199.50,199.50,1,1824,0,4,4,9169.34,34.89,39.68,42.22,45.00,45.00,45.00,28200.00
266,225.00,595.00,416.50,416.50,416.50,416.50,1,1825,0,2,2,13549.64,25.11,28.84,31.70,123.33,123.33,123.33,47600.00
267,127.00,443.00,310.10,310.10,310.10,310.10,1,1826,0,1,1,8550.63,46.68,51.98,59.91,105.33,105.33,105.33,8700.00
268,127.00,443.00,310.10,310.10,310.10,310.10,0,1827,0,4,4,9503.84,21.77,24.22,28.46,105.33,105.33,105.33,39700.00
269,10.00,50.00,35.00,35.00,35.00,35.00,1,1828,0,2,2,659.97,48.41,55.26,62.05,13.33,13.33,13.33,1500.00
270,10.00,50.00,35.00,35.00,35.00,35.00,1,1829,0,1,1,744.99,43.98,47.07,52.94,13.33,13.33,13.33,2600.00
271,17.00,85.00,59.50,59.50,59.50,59.50,1,1830,0,4,4,1257.93,30.02,33.09,39.26,22.67,22.67,22.67,6100.00
272,233.37,953.37,667.36,667.36,667.36,667.36,1,1831,0,4,4,15982.17,48.73,52.95,62.04,240.00,240.00,240.00,63800.00
273,236.37,956.37,669.46,669.46,669.46,669.46,1,1832,0,4,4,10499.71,34.40,36.60,40.02,240.00,240.00,240.00,36800.00
274,9.80,49.00,34.30,34.30,34.30,34.30,1,1833,0,1,1,701.76,43.31,47.84,58.42,13.07,13.07,13.07,2000.00
275,9.80,49.00,34.30,34.30,34.30,34.30,1,1834,0,1,1,693.50,29.82,32.47,37.77,13.07,13.07,13.07,2100.00
276,4.74,23.69,16.58,16.58,16.58,16.58,1,1835,0,2,2,317.71,36.57,39.75,44.01,6.32,6.32,6.32,0.00
277,4.74,23.69,16.58,16.58,16.58,16.58,1,1836,0,2,2,270.45,36.79,40.38,45.33,6.32,6.32,6.32,0.00
278,4.74,23.69,16.58,16.58,16.58,16.58,1,1837,0,4,4,289.84,35.91,39.79,44.53,6.32,6.32,6.32,1200.00
279,4.74,23.69,16.58,16.58,16.58,16.58,1,1838,0,1,1,322.91,15.68,17.48,21.01,6.32,6.32,6.32,0.00
280,32.20,161.00,112.70,112.70,112.70,112.70,1,1839,0,1,1,2095.07,45.34,48.18,53.21,42.93,42.93,42.93,8400.00
281,32.20,161.00,112.70,112.70,112.70,112.70,1,1840,0,1,1,2216.84,34.94,38.34,45.11,42.93,42.93,42.93,12100.00
282,32.20,161.00,112.70,112.70,112.70,112.70,1,1841,0,2,2,2141.06,35.32,39.07,44.91,42.93,42.93,42.93,5000.00
283,32.20,161.00,112.70,112.70,112.70,112.70,1,1842,0,4,4,2268.39,31.96,34.69,37.94,42.93,42.93,42.93,4300.00
284,275.00,985.00,689.50,689.50,689.50,689.50,1,1843,0,2,2,16781.17,23.76,25.99,30.63,236.67,236.67,236.67,56700.00
285,275.00,985.00,689.50,689.50,689.50,689.50,1,1844,0,4,4,21699.90,38.94,43.06,47.66,236.67,236.67,236.67,62400.00
286,275.00,985.00,689.50,689.50,689.50,689.50,1,1845,0,1,1,16084.24,34.54,38.10,41.23,236.67,236.67,236.67,55700.00
287,275.00,985.00,689.50,689.50,689.50,689.50,1,1846,0,4,4,12066.17,60.13,67.72,77.68,236.67,236.67,236.67,15400.00
288,72.00,185.00,129.50,129.50,129.50,129.50,1,1847,0,1,1,5861.70,34.56,37.78,43.24,37.67,37.67,37.67,21200.00
289,72.00,185.00,129.50,129.50,129.50,129.50,1,1848,0,2,2,4415.66,33.46,36.36,44.82,37.67,37.67,37.67,11500.00
290,72.00,185.00,129.50,129.50,129.50,129.50,1,1849,0,4,4,5316.18,35.04,38.28,41.44,37.67,37.67,37.67,13000.00
291,138.00,268.00,187.60,187.60,187.60,187.60,1,1850,0,1,1,9056.90,39.24,43.00,48.28,43.33,43.33,43.33,31900.00
292,138.00,268.00,187.60,187.60,187.60,187.60,1,1851,0,2,2,10139.53,52.09,55.89,67.04,43.33,43.33,43.33,26400.00
293,6.99,34.97,24.48,24.48,24.48,24.48,1,1852,0,1,1,403.31,50.53,56.48,71.17,9.33,9.33,9.33,0.00
294,6.99,34.97,24.48,24.48,24.48,24.48,1,1853,0,1,1,529.22,19.23,21.88,25.63,9.33,9.33,9.33,2200.00
295,6.99,34.96,24.47,24.47,24.47,24.47,1,1854,0,4,4,493.50,41.78,46.26,53.87,9.32,9.32,9.32,1600.00
296,27.20,136.00,95.20,95.20,95.20,95.20,1,1855,0,4,4,1842.66,23.20,25.12,29.66,36.27,36.27,36.27,8500.00
297,25.60,128.00,89.60,89.60,89.60,89.60,1,1856,0,1,1,2137.53,45.00,48.43,54.45,34.13,34.13,34.13,8700.00
