Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
196,0.00,0.00,0.00,0.00,0.00,0.00,0,876,0,1,1,0.00,34.68,38.15,38.15,0.00,0.00,0.00,0.00
197,0.00,0.00,0.00,0.00,0.00,0.00,0,896,0,2,2,0.00,31.20,35.29,38.86,0.00,0.00,0.00,0.00
198,0.00,0.00,0.00,0.00,0.00,0.00,0,896,0,2,2,0.00,36.23,39.11,43.64,0.00,0.00,0.00,0.00
199,40.00,40.00,28.00,28.00,28.00,28.00,1,896,0,1,1,3318.64,28.42,31.08,34.74,0.00,0.00,0.00,14800.00
200,0.11,0.11,0.08,0.08,0.08,0.08,1,902,0,1,1,8.05,38.74,43.12,49.52,0.00,0.00,0.00,0.00
201,0.00,0.00,0.00,0.00,0.00,0.00,0,903,0,1,1,0.00,25.98,28.67,31.52,0.00,0.00,0.00,0.00
202,2.60,2.60,1.82,1.82,1.82,1.82,1,952,0,4,4,167.22,64.25,70.49,80.63,0.00,0.00,0.00,0.00
203,0.00,0.00,0.00,0.00,0.00,0.00,0,958,0,1,1,0.00,20.44,23.25,26.23,0.00,0.00,0.00,0.00
204,27.00,27.00,18.90,18.90,18.90,18.90,1,972,0,1,1,1734.11,31.03,32.98,39.93,0.00,0.00,0.00,8700.00
205,0.00,0.00,0.00,0.00,0.00,0.00,0,972,0,4,4,0.00,49.90,52.81,59.05,0.00,0.00,0.00,0.00
206,3.00,3.00,2.10,2.10,2.10,2.10,1,972,0,4,4,185.25,50.96,57.22,64.73,0.00,0.00,0.00,0.00
207,80.00,80.00,56.00,56.00,56.00,56.00,1,972,0,1,1,3484.47,44.54,48.15,55.24,0.00,0.00,0.00,7600.00
208,80.00,80.00,56.00,56.00,56.00,56.00,1,973,0,1,1,5477.61,29.82,34.34,39.31,0.00,0.00,0.00,16000.00
209,13.51,13.51,9.46,9.46,9.46,9.46,1,977,0,2,2,844.18,62.38,67.29,78.71,0.00,0.00,0.00,2100.00
210,5.10,5.10,3.57,3.57,3.57,3.57,1,986,0,4,4,350.24,44.06,49.02,56.05,0.00,0.00,0.00,1100.00
211,220.00,386.00,270.20,270.20,270.20,270.20,1,998,0,1,1,18606.06,52.96,58.15,65.33,55.33,55.33,55.33,46000.00
212,220.00,370.00,259.00,259.00,259.00,259.00,1,999,0,1,1,16740.93,44.69,47.59,55.45,50.00,50.00,50.00,46800.00
213,15.00,15.00,10.50,10.50,10.50,10.50,1,1002,0,1,1,975.87,18.05,20.57,22.74,0.00,0.00,0.00,3200.00
214,110.00,110.00,77.00,77.00,77.00,77.00,1,1004,0,2,2,9063.98,27.78,30.56,34.88,0.00,0.00,0.00,27400.00
215,1.00,1.00,0.70,0.70,0.70,0.70,1,1007,0,2,2,68.64,49.63,55.71,65.86,0.00,0.00,0.00,0.00
216,15.01,15.01,10.51,10.51,10.51,10.51,1,1010,0,1,1,1265.43,41.07,44.71,48.61,0.00,0.00,0.00,3000.00
217,15.00,15.00,10.50,10.50,10.50,10.50,1,1012,0,2,2,922.97,27.45,29.60,34.21,0.00,0.00,0.00,2600.00
218,20.00,20.00,14.00,14.00,14.00,14.00,1,1021,0,1,1,1520.66,34.65,39.09,46.65,0.00,0.00,0.00,4800.00
219,20.00,20.00,14.00,14.00,14.00,14.00,1,1022,0,2,2,1652.55,49.60,54.63,65.77,0.00,0.00,0.00,4500.00
220,20.00,20.00,14.00,14.00,14.00,14.00,1,1023,0,4,4,1348.77,31.93,34.78,39.31,0.00,0.00,0.00,3400.00
221,1.00,1.00,0.70,0.70,0.70,0.70,1,1076,0,4,4,65.54,39.95,44.04,53.92,0.00,0.00,0.00,0.00
222,1.00,1.00,0.70,0.70,0.70,0.70,1,1108,0,2,2,74.68,41.75,44.47,52.38,0.00,0.00,0.00,0.00
223,0.00,0.00,0.00,0.00,0.00,0.00,0,1110,0,4,4,0.00,58.40,66.37,78.36,0.00,0.00,0.00,0.00
224,0.00,0.00,0.00,0.00,0.00,0.00,0,1111,0,1,1,0.00,21.78,23.86,27.95,0.00,0.00,0.00,0.00
225,40.00,40.00,28.00,28.00,28.00,28.00,1,1111,0,1,1,3050.17,36.25,39.64,45.05,0.00,0.00,0.00,3800.00
226,0.00,0.00,0.00,0.00,0.00,0.00,0,1112,0,1,1,0.00,57.66,61.60,73.12,0.00,0.00,0.00,0.00
227,4.00,4.00,2.80,2.80,2.80,2.80,1,1114,0,4,4,324.30,37.85,42.06,47.30,0.00,0.00,0.00,1000.00
228,7.00,7.00,4.90,4.90,4.90,4.90,1,1129,0,2,2,496.29,36.91,39.83,48.42,0.00,0.00,0.00,0.00
229,20.00,20.00,14.00,14.00,14.00,14.00,1,1151,0,1,1,1329.98,43.59,47.40,55.57,0.00,0.00,0.00,2200.00
230,25.00,25.00,17.50,17.50,17.50,17.50,1,1152,0,1,1,1804.49,47.87,53.27,62.79,0.00,0.00,0.00,6400.00
231,20.00,20.00,14.00,14.00,14.00,14.00,1,1153,0,2,2,1221.04,37.00,42.22,48.96,0.00,0.00,0.00,5200.00
232,0.00,0.00,0.00,0.00,0.00,0.00,0,1178,0,1,1,0.00,34.98,38.99,45.70,0.00,0.00,0.00,0.00
233,0.00,0.00,0.00,0.00,0.00,0.00,0,1178,0,2,2,0.00,42.39,44.82,54.41,0.00,0.00,0.00,0.00
234,60.00,60.00,42.00,42.00,42.00,42.00,1,1178,0,4,4,5061.96,41.88,45.88,54.08,0.00,0.00,0.00,16200.00
235,60.00,60.00,42.00,42.00,42.00,42.00,1,1179,0,1,1,3854.28,28.82,31.11,36.45,0.00,0.00,0.00,11500.00
236,45.00,45.00,31.50,31.50,31.50,31.50,1,1179,0,2,2,2060.87,43.86,49.66,55.21,0.00,0.00,0.00,4500.00
237,15.00,15.00,10.50,10.50,10.50,10.50,1,1187,0,2,2,890.65,42.24,46.03,50.09,0.00,0.00,0.00,3600.00
238,17.00,17.00,11.90,11.90,11.90,11.90,1,1187,0,1,1,1230.35,26.41,29.15,32.74,0.00,0.00,0.00,6100.00
239,7.01,7.01,4.91,4.91,4.91,4.91,1,1188,0,1,1,490.77,50.94,56.10,69.72,0.00,0.00,0.00,2200.00
240,1.00,1.00,0.70,0.70,0.70,0.70,1,1226,0,4,4,70.65,27.46,30.86,34.07,0.00,0.00,0.00,0.00
241,25.00,25.00,17.50,17.50,17.50,17.50,1,1245,0,4,4,1408.12,10.75,12.02,13.76,0.00,0.00,0.00,4700.00
242,20.00,20.00,14.00,14.00,14.00,14.00,1,1246,0,1,1,1393.94,46.55,50.64,58.62,0.00,0.00,0.00,3600.00
243,5.00,5.00,3.50,3.50,3.50,3.50,1,1247,0,4,4,397.02,52.27,60.01,71.84,0.00,0.00,0.00,1000.00
244,4.50,4.50,3.15,3.15,3.15,3.15,1,1279,0,1,1,286.09,44.01,47.69,52.23,0.00,0.00,0.00,0.00
245,50.00,50.00,35.00,35.00,35.00,35.00,1,1285,0,1,1,4020.09,35.91,39.35,44.97,0.00,0.00,0.00,9700.00
246,120.00,230.00,161.00,161.00,161.00,161.00,1,1286,0,1,1,7100.49,61.53,67.13,83.77,36.67,36.67,36.67,21100.00
247,120.00,225.00,157.50,157.50,157.50,157.50,1,1287,0,4,4,8915.06,20.28,22.12,25.12,35.00,35.00,35.00,13300.00
248,0.20,0.20,0.14,0.14,0.14,0.14,1,1296,0,4,4,13.53,34.17,36.48,42.14,0.00,0.00,0.00,0.00
249,2.01,2.01,1.41,1.41,1.41,1.41,1,1330,0,2,2,153.68,33.17,36.92,42.72,0.00,0.00,0.00,0.00
250,20.00,20.00,14.00,14.00,14.00,14.00,1,1341,0,4,4,1333.67,37.86,41.56,47.20,0.00,0.00,0.00,4300.00
251,20.00,20.00,14.00,14.00,14.00,14.00,1,1342,0,1,1,1678.81,33.30,36.96,41.20,0.00,0.00,0.00,3800.00
252,79.00,110.00,77.00,77.00,77.00,77.00,0,1350,0,2,2,4679.37,40.96,44.95,57.23,10.33,10.33,10.33,13300.00
253,79.00,120.00,84.00,84.00,84.00,84.00,1,1350,0,2,2,5377.95,31.38,34.54,40.10,13.67,13.67,13.67,18900.00
254,79.00,120.00,84.00,84.00,84.00,84.00,1,1351,0,1,1,4841.76,51.20,59.67,68.59,13.67,13.67,13.67,18800.00
255,79.00,120.00,84.00,84.00,84.00,84.00,0,1352,0,1,1,5862.47,54.21,58.57,67.34,13.67,13.67,13.67,21100.00
256,76.00,125.00,87.50,87.50,87.50,87.50,1,1362,0,2,2,4399.33,39.21,42.63,50.07,16.33,16.33,16.33,13800.00
257,76.00,125.00,87.50,87.50,87.50,87.50,1,1362,0,1,1,5123.26,45.99,48.27,54.84,16.33,16.33,16.33,19800.00
258,90.00,90.00,63.00,63.00,63.00,63.00,1,1373,0,2,2,5776.52,34.19,37.03,41.28,0.00,0.00,0.00,16400.00
259,90.00,90.00,63.00,63.00,63.00,63.00,1,1373,0,4,4,5165.62,56.36,65.75,73.77,0.00,0.00,0.00,17700.00
260,90.00,90.00,63.00,63.00,63.00,63.00,1,1374,0,4,4,6718.12,58.13,66.05,84.99,0.00,0.00,0.00,15700.00
261,90.00,90.00,63.00,63.00,63.00,63.00,1,1375,0,4,4,5336.78,32.39,36.14,43.24,0.00,0.00,0.00,11400.00
262,0.00,0.00,0.00,0.00,0.00,0.00,0,1415,0,4,4,0.00,34.32,37.32,45.74,0.00,0.00,0.00,0.00
263,0.00,0.00,0.00,0.00,0.00,0.00,0,1416,0,4,4,0.00,43.94,48.90,57.55,0.00,0.00,0.00,0.00
264,50.00,50.00,35.00,35.00,35.00,35.00,1,1416,0,1,1,4505.20,50.70,58.00,70.39,0.00,0.00,0.00,18300.00
265,2.00,2.00,1.40,1.40,1.40,1.40,1,1429,0,4,4,122.26,49.53,53.28,63.05,0.00,0.00,0.00,0.00
266,15.00,15.00,10.50,10.50,10.50,10.50,1,1433,0,4,4,903.25,34.63,38.68,42.61,0.00,0.00,0.00,3000.00
267,4.00,4.00,2.80,2.80,2.80,2.80,1,1434,0,1,1,269.31,53.21,59.80,73.78,0.00,0.00,0.00,0.00
268,14.00,14.00,9.80,9.80,9.80,9.80,1,1435,0,1,1,1047.59,41.53,47.24,52.39,0.00,0.00,0.00,3600.00
269,14.00,14.00,9.80,9.80,9.80,9.80,1,1436,0,4,4,923.89,19.16,20.71,23.87,0.00,0.00,0.00,2100.00
270,140.00,225.00,157.50,157.50,157.50,157.50,1,1440,0,4,4,10429.83,41.77,46.44,57.94,28.33,28.33,28.33,20700.00
271,3.00,3.00,2.10,2.10,2.10,2.10,1,1444,0,4,4,221.99,41.19,47.07,61.80,0.00,0.00,0.00,0.00
272,0.00,0.00,0.00,0.00,0.00,0.00,0,1462,0,2,2,0.00,47.48,50.87,60.95,0.00,0.00,0.00,0.00
273,0.00,0.00,0.00,0.00,0.00,0.00,0,1462,0,4,4,0.00,44.88,49.37,59.74,0.00,0.00,0.00,0.00
274,1.00,1.00,0.70,0.70,0.70,0.70,1,1462,0,4,4,71.61,23.44,25.14,26.58,0.00,0.00,0.00,0.00
275,0.40,0.40,0.28,0.28,0.28,0.28,1,1494,0,1,1,28.31,61.36,67.04,85.16,0.00,0.00,0.00,0.00
276,0.00,0.00,0.00,0.00,0.00,0.00,0,1518,0,2,2,0.00,32.78,36.47,43.47,0.00,0.00,0.00,0.00
277,0.30,0.30,0.21,0.21,0.21,0.21,1,1519,0,2,2,17.12,50.59,55.65,61.91,0.00,0.00,0.00,0.00
278,2.01,2.01,1.41,1.41,1.41,1.41,1,1520,0,4,4,122.97,52.32,56.67,56.70,0.00,0.00,0.00,0.00
279,3.00,3.00,2.10,2.10,2.10,2.10,1,1521,0,2,2,204.38,41.76,46.25,50.19,0.00,0.00,0.00,0.00
280,1.80,1.80,1.26,1.26,1.26,1.26,1,1543,0,2,2,117.12,34.50,39.21,41.78,0.00,0.00,0.00,0.00
281,3.20,3.20,2.24,2.24,2.24,2.24,1,1546,0,4,4,220.31,52.34,57.18,73.27,0.00,0.00,0.00,0.00
282,3.20,3.20,2.24,2.24,2.24,2.24,1,1547,0,4,4,212.78,37.64,40.47,45.68,0.00,0.00,0.00,0.00
283,1.00,1.00,0.70,0.70,0.70,0.70,1,1580,0,4,4,70.45,51.32,56.70,61.48,0.00,0.00,0.00,0.00
284,1.00,1.00,0.70,0.70,0.70,0.70,1,1594,0,1,1,61.02,37.72,39.90,45.86,0.00,0.00,0.00,0.00
285,0.00,0.00,0.00,0.00,0.00,0.00,0,1647,0,4,4,0.00,25.92,28.21,31.74,0.00,0.00,0.00,0.00
286,10.00,10.00,7.00,7.00,7.00,7.00,1,1647,0,1,1,584.88,39.94,44.48,53.30,0.00,0.00,0.00,1200.00
287,0.00,0.00,0.00,0.00,0.00,0.00,0,1647,0,4,4,0.00,34.42,36.84,41.07,0.00,0.00,0.00,0.00
288,0.00,0.00,0.00,0.00,0.00,0.00,0,1647,0,1,1,0.00,35.42,38.60,47.64,0.00,0.00,0.00,0.00
289,1.20,1.20,0.84,0.84,0.84,0.84,1,1647,0,1,1,73.59,20.55,23.21,25.61,0.00,0.00,0.00,0.00
290,55.00,153.00,107.10,107.10,107.10,107.10,1,1675,0,1,1,4060.97,56.71,61.94,69.98,32.67,32.67,32.67,20000.00
291,70.00,128.00,89.60,89.60,89.60,89.60,0,1676,0,4,4,4594.08,20.84,23.75,27.15,19.33,19.33,19.33,13700.00
292,55.00,153.00,107.10,107.10,107.10,107.10,1,1676,0,2,2,4041.12,41.28,45.80,51.70,32.67,32.67,32.67,13100.00
293,70.00,123.00,86.10,86.10,86.10,86.10,0,1677,0,2,2,4038.87,31.76,33.69,35.30,17.67,17.67,17.67,13800.00
294,80.00,110.00,77.00,77.00,77.00,77.00,1,1687,0,2,2,6056.86,48.18,51.91,58.87,10.00,10.00,10.00,10000.00
295,0.30,0.30,0.21,0.21,0.21,0.21,1,1687,0,4,4,21.18,43.81,48.91,57.32,0.00,0.00,0.00,0.00
296,30.00,45.00,31.50,31.50,31.50,31.50,0,1688,0,4,4,2032.34,41.68,46.76,51.38,5.00,5.00,5.00,2700.00
297,80.00,110.00,77.00,77.00,77.00,77.00,0,1688,0,1,1,6679.78,37.79,41.82,49.27,10.00,10.00,10.00,25900.00
298,30.00,45.00,31.50,31.50,31.50,31.50,0,1688,0,4,4,2505.09,26.46,29.73,34.10,5.00,5.00,5.00,14100.00
299,80.00,110.00,77.00,77.00,77.00,77.00,1,1688,0,4,4,5290.68,46.44,51.25,62.63,10.00,10.00,10.00,11700.00
300,30.00,45.00,31.50,31.50,31.50,31.50,1,1688,0,4,4,2359.80,37.99,40.11,47.86,5.00,5.00,5.00,5500.00
301,0.40,0.40,0.28,0.28,0.28,0.28,1,1742,0,2,2,34.99,50.19,55.95,63.11,0.00,0.00,0.00,0.00
302,1.00,1.00,0.70,0.70,0.70,0.70,1,1749,0,2,2,55.90,42.12,46.43,54.57,0.00,0.00,0.00,0.00
303,2.70,2.70,1.89,1.89,1.89,1.89,1,1760,0,2,2,178.79,36.29,40.51,44.31,0.00,0.00,0.00,0.00
304,4.30,4.30,3.01,3.01,3.01,3.01,1,1774,0,4,4,286.13,48.46,53.21,59.82,0.00,0.00,0.00,0.00
305,0.00,0.00,0.00,0.00,0.00,0.00,0,1779,0,4,4,0.00,36.77,41.18,48.84,0.00,0.00,0.00,0.00
306,15.00,15.00,10.50,10.50,10.50,10.50,1,1798,0,1,1,1078.35,38.62,42.62,44.90,0.00,0.00,0.00,2600.00
307,32.00,32.00,22.40,22.40,22.40,22.40,1,1799,0,1,1,2663.46,47.22,51.35,65.54,0.00,0.00,0.00,8800.00
308,160.00,225.00,157.50,157.50,157.50,157.50,0,1841,0,2,2,7576.66,45.02,49.38,58.59,21.67,21.67,21.67,34300.00
309,140.00,225.00,157.50,157.50,157.50,157.50,1,1841,0,4,4,8519.03,50.87,56.48,67.05,28.33,28.33,28.33,26100.00
310,160.00,225.00,157.50,157.50,157.50,157.50,1,1843,0,4,4,10433.66,38.47,42.90,45.47,21.67,21.67,21.67,31500.00
311,3.20,3.20,2.24,2.24,2.24,2.24,1,1847,0,2,2,257.51,53.45,61.65,72.13,0.00,0.00,0.00,1000.00
312,0.50,0.50,0.35,0.35,0.35,0.35,1,1849,0,4,4,39.62,35.96,40.40,45.70,0.00,0.00,0.00,0.00
313,3.01,3.01,2.11,2.11,2.11,2.11,1,1852,0,2,2,207.33,38.61,41.57,44.10,0.00,0.00,0.00,0.00
314,3.60,3.60,2.52,2.52,2.52,2.52,1,1865,0,2,2,266.61,35.22,38.63,43.90,0.00,0.00,0.00,1000.00
315,0.00,0.00,0.00,0.00,0.00,0.00,0,1877,0,2,2,0.00,32.04,35.40,38.90,0.00,0.00,0.00,0.00
316,0.00,0.00,0.00,0.00,0.00,0.00,0,1877,0,4,4,0.00,40.07,44.26,51.79,0.00,0.00,0.00,0.00
317,20.00,20.00,14.00,14.00,14.00,14.00,1,1878,0,4,4,1471.75,38.28,41.80,51.32,0.00,0.00,0.00,5100.00
318,20.00,20.00,14.00,14.00,14.00,14.00,1,1878,0,4,4,1322.22,35.64,37.78,44.88,0.00,0.00,0.00,3200.00
319,1.00,1.00,0.70,0.70,0.70,0.70,1,1885,0,4,4,91.29,26.21,27.99,34.09,0.00,0.00,0.00,0.00
320,15.00,15.00,10.50,10.50,10.50,10.50,1,1911,0,1,1,1261.44,37.10,42.20,46.07,0.00,0.00,0.00,3200.00
321,15.00,15.00,10.50,10.50,10.50,10.50,1,1912,0,2,2,1034.18,42.39,47.32,51.73,0.00,0.00,0.00,1800.00
322,10.00,10.00,7.00,7.00,7.00,7.00,1,1930,0,1,1,769.97,56.09,61.25,65.92,0.00,0.00,0.00,2700.00
323,102.00,120.00,84.00,84.00,84.00,84.00,1,1932,0,2,2,9274.71,37.16,41.76,49.31,6.00,6.00,6.00,50500.00
324,100.00,120.00,84.00,84.00,84.00,84.00,1,1933,0,1,1,6863.03,26.76,29.61,34.71,6.67,6.67,6.67,16700.00
325,50.00,50.00,35.00,35.00,35.00,35.00,1,1969,0,2,2,3034.76,43.43,47.95,51.96,0.00,0.00,0.00,9900.00
326,0.00,0.00,0.00,0.00,0.00,0.00,0,1969,0,2,2,0.00,60.94,66.16,79.15,0.00,0.00,0.00,0.00
327,30.00,30.00,21.00,21.00,21.00,21.00,1,1970,0,2,2,2490.90,41.12,45.59,52.17,0.00,0.00,0.00,0.00
328,90.00,222.00,155.40,155.40,155.40,155.40,1,1996,0,1,1,5031.54,37.32,42.09,50.39,44.00,44.00,44.00,13200.00
329,0.00,0.00,0.00,0.00,0.00,0.00,0,2002,0,1,1,0.00,47.84,54.04,61.20,0.00,0.00,0.00,0.00
330,0.00,0.00,0.00,0.00,0.00,0.00,0,2002,0,2,2,0.00,44.09,49.67,58.44,0.00,0.00,0.00,0.00
331,0.00,0.00,0.00,0.00,0.00,0.00,0,2002,0,1,1,0.00,38.82,43.20,48.58,0.00,0.00,0.00,0.00
332,40.00,40.00,28.00,28.00,28.00,28.00,1,2006,0,4,4,2201.71,42.83,46.11,53.56,0.00,0.00,0.00,6300.00
333,90.00,90.00,63.00,63.00,63.00,63.00,1,2006,0,2,2,5242.60,38.96,42.32,48.53,0.00,0.00,0.00,0.00
334,100.00,100.00,70.00,70.00,70.00,70.00,1,2007,0,2,2,9614.00,35.49,39.56,45.00,0.00,0.00,0.00,21400.00
335,25.00,25.00,17.50,17.50,17.50,17.50,1,2019,0,1,1,1577.67,43.96,49.98,56.01,0.00,0.00,0.00,6200.00
336,0.00,0.00,0.00,0.00,0.00,0.00,0,2019,0,2,2,0.00,59.85,65.99,72.52,0.00,0.00,0.00,0.00
337,50.00,50.00,35.00,35.00,35.00,35.00,1,2019,0,1,1,3818.14,32.62,36.10,43.43,0.00,0.00,0.00,16200.00
338,5.00,5.00,3.50,3.50,3.50,3.50,1,2020,0,4,4,292.12,25.69,28.26,33.85,0.00,0.00,0.00,0.00
339,0.00,0.00,0.00,0.00,0.00,0.00,0,2020,0,4,4,0.00,44.65,46.22,51.97,0.00,0.00,0.00,0.00
340,90.00,120.00,84.00,84.00,84.00,84.00,1,2046,0,4,4,7219.25,60.74,64.45,69.65,10.00,10.00,10.00,21700.00
341,0.00,0.00,0.00,0.00,0.00,0.00,0,2068,0,2,2,0.00,50.46,56.90,67.62,0.00,0.00,0.00,0.00
342,4.00,4.00,2.80,2.80,2.80,2.80,1,2068,0,4,4,247.62,53.97,60.12,65.64,0.00,0.00,0.00,0.00
343,25.00,50.00,35.00,35.00,35.00,35.00,1,2095,0,4,4,1522.97,27.33,29.18,35.78,8.33,8.33,8.33,2900.00
344,30.00,50.00,35.00,35.00,35.00,35.00,1,2095,0,1,1,2553.69,55.08,61.12,71.17,6.67,6.67,6.67,10100.00
345,20.00,28.00,19.60,19.60,19.60,19.60,1,2096,0,2,2,1419.02,19.36,20.46,24.26,2.67,2.67,2.67,3800.00
346,30.00,55.00,38.50,38.50,38.50,38.50,1,2098,0,4,4,2455.40,43.62,46.87,53.09,8.33,8.33,8.33,4400.00
347,150.00,200.00,140.00,140.00,140.00,140.00,1,2218,0,1,1,11455.55,27.69,30.49,35.78,16.67,16.67,16.67,46300.00
348,150.00,200.00,140.00,140.00,140.00,140.00,1,2219,0,2,2,9691.09,37.79,42.04,45.99,16.67,16.67,16.67,28100.00
349,50.10,50.10,35.07,35.07,35.07,35.07,1,2257,0,2,2,3479.39,52.28,56.80,60.93,0.00,0.00,0.00,6500.00
350,50.00,50.00,35.00,35.00,35.00,35.00,1,2258,0,1,1,2932.04,53.88,58.59,72.42,0.00,0.00,0.00,5800.00
351,20.00,20.00,14.00,14.00,14.00,14.00,1,2334,0,2,2,1365.90,36.55,40.87,46.65,0.00,0.00,0.00,6400.00
352,0.00,0.00,0.00,0.00,0.00,0.00,0,2334,0,1,1,0.00,44.47,49.40,54.77,0.00,0.00,0.00,0.00
353,0.00,0.00,0.00,0.00,0.00,0.00,0,2334,0,2,2,0.00,42.73,45.79,53.51,0.00,0.00,0.00,0.00
354,94.00,235.00,164.50,164.50,164.50,164.50,1,2349,0,1,1,7176.18,38.50,43.72,48.80,47.00,47.00,47.00,16800.00
355,44.20,44.20,30.94,30.94,30.94,30.94,1,2360,0,2,2,3650.78,32.98,36.50,38.85,0.00,0.00,0.00,8600.00
356,70.00,70.00,49.00,49.00,49.00,49.00,1,2360,0,4,4,5575.45,55.31,59.66,66.41,0.00,0.00,0.00,14900.00
357,80.00,80.00,56.00,56.00,56.00,56.00,1,2361,0,4,4,5252.44,37.54,40.78,47.70,0.00,0.00,0.00,12100.00
358,8.00,8.00,5.60,5.60,5.60,5.60,1,2438,0,2,2,489.63,49.25,53.41,66.13,0.00,0.00,0.00,2000.00
359,8.00,8.00,5.60,5.60,5.60,5.60,1,2438,0,1,1,504.41,30.04,33.82,38.80,0.00,0.00,0.00,1000.00
360,36.48,36.48,25.54,25.54,25.54,25.54,1,2458,0,1,1,3001.39,38.53,41.51,46.37,0.00,0.00,0.00,7300.00
361,40.14,40.14,28.10,28.10,28.10,28.10,1,2458,0,2,2,2993.20,48.92,54.46,58.41,0.00,0.00,0.00,9000.00
362,53.38,53.38,37.36,37.36,37.36,37.36,1,2458,0,1,1,3798.08,28.20,31.01,35.59,0.00,0.00,0.00,7200.00
363,21.46,21.46,15.02,15.02,15.02,15.02,1,2459,0,4,4,1719.89,51.07,54.74,64.82,0.00,0.00,0.00,3800.00
364,28.54,28.54,19.98,19.98,19.98,19.98,1,2459,0,4,4,1673.81,46.64,51.97,57.29,0.00,0.00,0.00,4600.00
365,50.00,50.00,35.00,35.00,35.00,35.00,1,2478,0,2,2,3368.31,32.60,35.16,37.17,0.00,0.00,0.00,13400.00
366,50.00,50.00,35.00,35.00,35.00,35.00,1,2479,0,4,4,4153.21,44.26,47.19,55.33,0.00,0.00,0.00,8900.00
367,0.40,0.40,0.28,0.28,0.28,0.28,1,2491,0,2,2,21.56,27.24,29.93,34.33,0.00,0.00,0.00,0.00
368,0.00,0.00,0.00,0.00,0.00,0.00,0,2508,0,2,2,0.00,46.27,50.77,61.52,0.00,0.00,0.00,0.00
369,55.00,55.00,38.50,38.50,38.50,38.50,1,2508,0,4,4,4532.87,37.56,42.87,50.81,0.00,0.00,0.00,10600.00
370,55.00,55.00,38.50,38.50,38.50,38.50,1,2508,0,2,2,3763.78,43.21,46.07,49.97,0.00,0.00,0.00,18600.00
371,50.00,50.00,35.00,35.00,35.00,35.00,1,2509,0,4,4,2275.45,50.18,54.51,58.50,0.00,0.00,0.00,3500.00
372,50.00,50.00,35.00,35.00,35.00,35.00,1,2509,0,1,1,2983.03,44.19,49.70,58.48,0.00,0.00,0.00,13100.00
373,11.00,11.00,7.70,7.70,7.70,7.70,1,2579,0,4,4,945.95,32.35,37.37,46.80,0.00,0.00,0.00,2600.00
374,6.50,6.50,4.55,4.55,4.55,4.55,1,2580,0,4,4,485.81,32.46,36.05,42.26,0.00,0.00,0.00,2400.00
375,0.00,0.00,0.00,0.00,0.00,0.00,0,2590,0,4,4,0.00,39.60,43.85,49.94,0.00,0.00,0.00,0.00
376,0.00,0.00,0.00,0.00,0.00,0.00,0,2617,0,2,2,0.00,41.67,46.47,53.66,0.00,0.00,0.00,0.00
377,0.60,0.60,0.42,0.42,0.42,0.42,1,2637,0,2,2,39.15,55.01,59.81,70.92,0.00,0.00,0.00,0.00
378,25.50,25.50,17.85,17.85,17.85,17.85,1,2710,0,2,2,1812.13,42.58,46.07,54.49,0.00,0.00,0.00,4000.00
379,25.50,25.50,17.85,17.85,17.85,17.85,1,2710,0,1,1,1451.40,38.71,44.22,50.71,0.00,0.00,0.00,4400.00
380,0.00,0.00,0.00,0.00,0.00,0.00,0,2710,0,1,1,0.00,36.72,40.12,47.82,0.00,0.00,0.00,0.00
381,0.00,0.00,0.00,0.00,0.00,0.00,0,2710,0,4,4,0.00,46.70,53.20,60.87,0.00,0.00,0.00,0.00
382,0.00,0.00,0.00,0.00,0.00,0.00,0,2711,0,4,4,0.00,37.06,41.19,46.30,0.00,0.00,0.00,0.00
383,0.00,0.00,0.00,0.00,0.00,0.00,0,2711,0,1,1,0.00,45.26,49.02,56.09,0.00,0.00,0.00,0.00
384,0.00,0.00,0.00,0.00,0.00,0.00,0,2729,0,4,4,0.00,30.97,33.18,42.12,0.00,0.00,0.00,0.00
385,0.00,0.00,0.00,0.00,0.00,0.00,0,2730,0,1,1,0.00,41.84,44.74,49.37,0.00,0.00,0.00,0.00
386,0.00,0.00,0.00,0.00,0.00,0.00,0,2729,0,4,4,0.00,29.74,31.85,36.26,0.00,0.00,0.00,0.00
387,1.70,1.70,1.19,1.19,1.19,1.19,1,219,0,1,1,149.92,44.07,48.12,52.59,0.00,0.00,0.00,0.00
388,0.50,0.50,0.35,0.35,0.35,0.35,1,221,0,2,2,27.09,48.12,54.24,63.57,0.00,0.00,0.00,0.00
389,0.50,0.50,0.35,0.35,0.35,0.35,1,222,0,2,2,31.13,46.66,50.27,55.74,0.00,0.00,0.00,0.00
390,0.00,0.00,0.00,0.00,0.00,0.00,0,223,0,2,2,0.00,45.98,50.04,56.24,0.00,0.00,0.00,0.00
391,6.00,6.00,4.20,4.20,4.20,4.20,1,299,0,2,2,426.36,43.84,47.66,55.64,0.00,0.00,0.00,1300.00
392,10.00,10.00,7.00,7.00,7.00,7.00,1,449,0,4,4,1092.75,39.14,44.64,51.79,0.00,0.00,0.00,4400.00
