Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
196,50.00,50.00,35.00,35.00,35.00,35.00,1,1188,0,4,4,3955.49,36.97,39.83,50.15,0.00,0.00,0.00,12500.00
197,10.00,10.00,7.00,7.00,7.00,7.00,1,1246,0,2,2,597.91,56.63,63.36,69.10,0.00,0.00,0.00,2200.00
198,0.00,0.00,0.00,0.00,0.00,0.00,0,1246,0,1,1,0.00,30.04,32.68,38.13,0.00,0.00,0.00,0.00
199,0.00,0.00,0.00,0.00,0.00,0.00,0,1247,0,2,2,0.00,55.22,60.02,65.94,0.00,0.00,0.00,0.00
200,0.00,0.00,0.00,0.00,0.00,0.00,0,1247,0,1,1,0.00,42.44,45.94,52.44,0.00,0.00,0.00,0.00
201,0.00,0.00,0.00,0.00,0.00,0.00,0,1247,0,2,2,0.00,44.23,49.04,53.95,0.00,0.00,0.00,0.00
202,0.00,0.00,0.00,0.00,0.00,0.00,0,1248,0,4,4,0.00,33.46,36.86,39.57,0.00,0.00,0.00,0.00
203,0.00,0.00,0.00,0.00,0.00,0.00,0,1248,0,1,1,0.00,60.89,65.56,71.86,0.00,0.00,0.00,0.00
204,0.00,0.00,0.00,0.00,0.00,0.00,0,1286,0,1,1,0.00,39.40,44.17,48.37,0.00,0.00,0.00,0.00
205,134.00,230.00,161.00,161.00,161.00,161.00,1,1287,0,4,4,7814.03,38.32,42.17,49.35,32.00,32.00,32.00,23500.00
206,134.00,225.00,157.50,157.50,157.50,157.50,0,1288,0,2,2,8274.47,46.32,51.93,59.13,30.33,30.33,30.33,32800.00
207,20.00,20.00,14.00,14.00,14.00,14.00,1,1342,0,4,4,871.12,24.06,27.58,29.73,0.00,0.00,0.00,1600.00
208,0.00,0.00,0.00,0.00,0.00,0.00,0,1343,0,1,1,0.00,24.80,27.29,29.44,0.00,0.00,0.00,0.00
209,25.00,25.00,17.50,17.50,17.50,17.50,1,1343,0,4,4,1562.02,51.09,54.45,59.56,0.00,0.00,0.00,8100.00
210,79.00,110.00,77.00,77.00,77.00,77.00,0,1351,0,4,4,5425.24,52.56,58.98,68.46,10.33,10.33,10.33,11300.00
211,79.00,120.00,84.00,84.00,84.00,84.00,1,1352,0,4,4,6681.27,39.76,43.75,49.31,13.67,13.67,13.67,16100.00
212,79.00,120.00,84.00,84.00,84.00,84.00,1,1351,0,2,2,6011.51,19.52,21.44,25.01,13.67,13.67,13.67,18200.00
213,79.00,120.00,84.00,84.00,84.00,84.00,0,1353,0,4,4,5139.91,37.27,40.95,46.57,13.67,13.67,13.67,7300.00
214,84.00,125.00,87.50,87.50,87.50,87.50,0,1363,0,2,2,6921.58,23.07,26.09,29.42,13.67,13.67,13.67,32100.00
215,84.00,125.00,87.50,87.50,87.50,87.50,1,1363,0,4,4,5765.99,54.24,59.08,64.22,13.67,13.67,13.67,13500.00
216,100.00,100.00,70.00,70.00,70.00,70.00,1,1374,0,1,1,8430.04,35.92,40.76,49.25,0.00,0.00,0.00,5700.00
217,0.00,0.00,0.00,0.00,0.00,0.00,0,1374,0,4,4,0.00,47.56,53.29,59.63,0.00,0.00,0.00,0.00
218,0.00,0.00,0.00,0.00,0.00,0.00,0,1375,0,2,2,0.00,27.11,29.65,32.91,0.00,0.00,0.00,0.00
219,0.00,0.00,0.00,0.00,0.00,0.00,0,1376,0,2,2,0.00,48.68,53.92,64.10,0.00,0.00,0.00,0.00
220,0.00,0.00,0.00,0.00,0.00,0.00,0,1414,0,2,2,0.00,45.75,50.95,57.03,0.00,0.00,0.00,0.00
221,0.00,0.00,0.00,0.00,0.00,0.00,0,1415,0,4,4,0.00,43.04,46.33,54.01,0.00,0.00,0.00,0.00
222,0.00,0.00,0.00,0.00,0.00,0.00,0,1415,0,4,4,0.00,58.15,62.12,74.04,0.00,0.00,0.00,0.00
223,10.00,10.00,7.00,7.00,7.00,7.00,1,1432,0,4,4,603.84,56.35,63.31,69.53,0.00,0.00,0.00,2700.00
224,10.00,10.00,7.00,7.00,7.00,7.00,1,1432,0,2,2,517.55,23.54,25.47,29.84,0.00,0.00,0.00,1000.00
225,0.00,0.00,0.00,0.00,0.00,0.00,0,1433,0,2,2,0.00,35.93,38.09,39.59,0.00,0.00,0.00,0.00
226,0.00,0.00,0.00,0.00,0.00,0.00,0,1433,0,4,4,0.00,37.47,40.87,48.55,0.00,0.00,0.00,0.00
227,10.00,10.00,7.00,7.00,7.00,7.00,1,1435,0,2,2,810.74,31.05,33.41,39.35,0.00,0.00,0.00,2800.00
228,13.00,13.00,9.10,9.10,9.10,9.10,1,1434,0,1,1,921.82,49.56,55.50,64.77,0.00,0.00,0.00,1200.00
229,140.00,225.00,157.50,157.50,157.50,157.50,0,1439,0,1,1,9309.85,23.46,24.86,27.73,28.33,28.33,28.33,9300.00
230,3.00,46.00,32.20,32.20,32.20,32.20,1,1461,0,1,1,216.54,37.37,41.61,46.15,14.33,14.33,14.33,0.00
231,3.00,46.00,32.20,32.20,32.20,32.20,0,1461,0,4,4,183.16,30.24,33.96,38.49,14.33,14.33,14.33,0.00
232,15.00,15.00,10.50,10.50,10.50,10.50,1,1644,0,2,2,788.78,25.07,26.66,33.87,0.00,0.00,0.00,2300.00
233,0.00,0.00,0.00,0.00,0.00,0.00,0,1644,0,1,1,0.00,51.68,56.33,60.95,0.00,0.00,0.00,0.00
234,15.00,15.00,10.50,10.50,10.50,10.50,1,1644,0,4,4,1265.49,49.69,56.42,62.99,0.00,0.00,0.00,3600.00
235,15.00,15.00,10.50,10.50,10.50,10.50,1,1644,0,4,4,963.57,14.64,15.78,18.76,0.00,0.00,0.00,2000.00
236,0.00,0.00,0.00,0.00,0.00,0.00,0,1644,0,1,1,0.00,43.63,50.01,56.52,0.00,0.00,0.00,0.00
237,0.00,0.00,0.00,0.00,0.00,0.00,0,1644,0,1,1,0.00,28.04,31.72,36.19,0.00,0.00,0.00,0.00
238,55.00,153.00,107.10,107.10,107.10,107.10,1,1672,0,2,2,3980.55,56.37,59.91,72.90,32.67,32.67,32.67,14000.00
239,70.00,128.00,89.60,89.60,89.60,89.60,0,1673,0,4,4,4900.67,42.51,46.73,52.77,19.33,19.33,19.33,16500.00
240,55.00,153.00,107.10,107.10,107.10,107.10,1,1673,0,2,2,3885.89,56.25,63.81,74.43,32.67,32.67,32.67,11200.00
241,70.00,123.00,86.10,86.10,86.10,86.10,1,1674,0,4,4,3942.73,37.59,41.33,46.02,17.67,17.67,17.67,6600.00
242,80.00,110.00,77.00,77.00,77.00,77.00,1,1684,0,2,2,5575.78,41.63,45.10,52.18,10.00,10.00,10.00,14300.00
243,30.00,45.00,31.50,31.50,31.50,31.50,0,1685,0,1,1,2382.15,34.13,35.10,39.10,5.00,5.00,5.00,8700.00
244,80.00,110.00,77.00,77.00,77.00,77.00,0,1685,0,1,1,5086.05,44.15,48.80,60.82,10.00,10.00,10.00,12700.00
245,30.00,45.00,31.50,31.50,31.50,31.50,0,1685,0,2,2,2412.05,44.27,50.12,56.85,5.00,5.00,5.00,2400.00
246,80.00,110.00,77.00,77.00,77.00,77.00,1,1685,0,4,4,4733.66,51.73,56.16,59.33,10.00,10.00,10.00,14400.00
247,30.00,45.00,31.50,31.50,31.50,31.50,0,1684,0,2,2,2228.76,36.48,40.58,45.80,5.00,5.00,5.00,6000.00
248,0.00,0.00,0.00,0.00,0.00,0.00,0,1776,0,1,1,0.00,54.55,60.55,69.58,0.00,0.00,0.00,0.00
249,0.00,0.00,0.00,0.00,0.00,0.00,0,1793,0,4,4,0.00,60.43,67.36,71.67,0.00,0.00,0.00,0.00
250,20.00,20.00,14.00,14.00,14.00,14.00,1,1793,0,1,1,1333.67,22.51,24.04,27.66,0.00,0.00,0.00,5000.00
251,0.00,0.00,0.00,0.00,0.00,0.00,0,1793,0,4,4,0.00,36.13,41.58,49.53,0.00,0.00,0.00,0.00
252,0.00,0.00,0.00,0.00,0.00,0.00,0,1793,0,1,1,0.00,37.92,41.24,46.42,0.00,0.00,0.00,0.00
253,39.00,39.00,27.30,27.30,27.30,27.30,1,1794,0,1,1,2654.94,27.78,30.45,37.81,0.00,0.00,0.00,7700.00
254,160.00,225.00,157.50,157.50,157.50,157.50,1,1836,0,2,2,9806.10,39.33,41.79,51.52,21.67,21.67,21.67,37300.00
255,140.00,225.00,157.50,157.50,157.50,157.50,0,1836,0,2,2,10389.19,42.29,46.53,54.57,28.33,28.33,28.33,34200.00
256,160.00,225.00,157.50,157.50,157.50,157.50,1,1838,0,4,4,9261.74,34.24,38.02,43.35,21.67,21.67,21.67,23700.00
257,0.00,0.00,0.00,0.00,0.00,0.00,0,1872,0,4,4,0.00,48.17,55.46,61.07,0.00,0.00,0.00,0.00
258,0.00,0.00,0.00,0.00,0.00,0.00,0,1872,0,2,2,0.00,32.28,35.21,39.97,0.00,0.00,0.00,0.00
259,0.00,0.00,0.00,0.00,0.00,0.00,0,1873,0,2,2,0.00,26.66,28.20,31.61,0.00,0.00,0.00,0.00
260,0.00,0.00,0.00,0.00,0.00,0.00,0,1873,0,1,1,0.00,36.91,40.74,46.81,0.00,0.00,0.00,0.00
261,0.00,0.00,0.00,0.00,0.00,0.00,0,1906,0,4,4,0.00,40.29,44.14,50.68,0.00,0.00,0.00,0.00
262,0.00,0.00,0.00,0.00,0.00,0.00,0,1907,0,2,2,0.00,51.30,56.63,68.50,0.00,0.00,0.00,0.00
263,10.00,10.00,7.00,7.00,7.00,7.00,1,1926,0,1,1,684.33,36.26,39.53,43.29,0.00,0.00,0.00,2200.00
264,10.00,10.00,7.00,7.00,7.00,7.00,1,1926,0,2,2,901.04,39.89,43.48,48.63,0.00,0.00,0.00,3900.00
265,100.00,120.00,84.00,84.00,84.00,84.00,1,1928,0,2,2,6112.90,42.73,46.12,54.89,6.67,6.67,6.67,27100.00
266,100.00,120.00,84.00,84.00,84.00,84.00,1,1929,0,1,1,6022.06,33.98,37.17,42.62,6.67,6.67,6.67,24900.00
267,1.00,1.00,0.70,0.70,0.70,0.70,1,1944,0,4,4,67.33,45.74,51.71,59.07,0.00,0.00,0.00,0.00
268,1.20,1.20,0.84,0.84,0.84,0.84,1,1947,0,1,1,89.80,38.06,41.45,49.58,0.00,0.00,0.00,0.00
269,0.20,0.20,0.14,0.14,0.14,0.14,1,1957,0,1,1,13.20,42.02,47.13,58.81,0.00,0.00,0.00,0.00
270,0.10,0.10,0.07,0.07,0.07,0.07,1,1962,0,4,4,7.45,34.95,38.15,44.60,0.00,0.00,0.00,0.00
271,17.00,17.00,11.90,11.90,11.90,11.90,1,1964,0,4,4,1257.93,69.54,76.77,89.32,0.00,0.00,0.00,3900.00
272,0.00,0.00,0.00,0.00,0.00,0.00,0,1964,0,2,2,0.00,13.70,14.73,16.11,0.00,0.00,0.00,0.00
273,0.00,0.00,0.00,0.00,0.00,0.00,0,1965,0,2,2,0.00,36.48,40.82,48.02,0.00,0.00,0.00,0.00
274,90.00,222.00,155.40,155.40,155.40,155.40,1,1991,0,2,2,6444.73,35.22,38.49,45.40,44.00,44.00,44.00,16800.00
275,0.00,26.10,18.27,18.27,18.27,18.27,0,1997,0,4,4,0.00,41.62,46.12,55.66,8.70,8.70,8.70,0.00
276,0.00,27.30,19.11,19.11,19.11,19.11,1,1997,0,4,4,0.00,56.87,61.30,70.66,9.10,9.10,9.10,0.00
277,0.00,26.10,18.27,18.27,18.27,18.27,0,1997,0,1,1,0.00,48.22,51.50,60.64,8.70,8.70,8.70,0.00
278,40.00,40.00,28.00,28.00,28.00,28.00,1,2001,0,2,2,2445.93,33.33,36.83,42.65,0.00,0.00,0.00,9300.00
279,80.00,80.00,56.00,56.00,56.00,56.00,1,2001,0,1,1,5450.00,44.68,50.21,58.14,0.00,0.00,0.00,13600.00
280,0.00,0.00,0.00,0.00,0.00,0.00,0,2002,0,4,4,0.00,49.66,53.63,59.76,0.00,0.00,0.00,0.00
281,0.40,0.40,0.28,0.28,0.28,0.28,1,2007,0,4,4,27.54,45.20,49.74,56.43,0.00,0.00,0.00,0.00
282,0.00,0.00,0.00,0.00,0.00,0.00,0,2014,0,2,2,0.00,38.81,43.75,51.01,0.00,0.00,0.00,0.00
283,0.00,0.00,0.00,0.00,0.00,0.00,0,2014,0,4,4,0.00,40.33,43.73,55.67,0.00,0.00,0.00,0.00
284,25.00,25.00,17.50,17.50,17.50,17.50,1,2014,0,1,1,1525.56,37.74,41.49,45.89,0.00,0.00,0.00,4400.00
285,0.00,0.00,0.00,0.00,0.00,0.00,0,2015,0,4,4,0.00,41.06,45.87,54.70,0.00,0.00,0.00,0.00
286,0.00,0.00,0.00,0.00,0.00,0.00,0,2015,0,2,2,0.00,43.03,47.89,55.57,0.00,0.00,0.00,0.00
287,14.00,14.00,9.80,9.80,9.80,9.80,1,2035,0,4,4,614.28,38.04,42.02,48.96,0.00,0.00,0.00,2200.00
288,8.50,8.50,5.95,5.95,5.95,5.95,1,2039,0,1,1,692.01,47.65,52.66,59.96,0.00,0.00,0.00,1200.00
289,90.00,120.00,84.00,84.00,84.00,84.00,1,2041,0,4,4,5519.58,35.50,38.81,48.33,10.00,10.00,10.00,18500.00
290,0.10,0.10,0.07,0.07,0.07,0.07,1,2046,0,2,2,7.38,50.38,55.42,67.88,0.00,0.00,0.00,0.00
291,1.00,1.00,0.70,0.70,0.70,0.70,1,2056,0,2,2,65.63,55.73,63.03,72.91,0.00,0.00,0.00,0.00
292,0.00,0.00,0.00,0.00,0.00,0.00,0,2063,0,1,1,0.00,52.83,57.03,64.15,0.00,0.00,0.00,0.00
293,2.00,2.00,1.40,1.40,1.40,1.40,1,2063,0,2,2,115.40,42.81,46.81,52.40,0.00,0.00,0.00,0.00
294,0.20,0.20,0.14,0.14,0.14,0.14,1,2070,0,1,1,15.14,31.08,34.59,39.86,0.00,0.00,0.00,0.00
295,25.00,50.00,35.00,35.00,35.00,35.00,0,2090,0,2,2,1765.02,45.18,49.86,59.85,8.33,8.33,8.33,3800.00
296,30.00,50.00,35.00,35.00,35.00,35.00,1,2090,0,2,2,2032.34,39.92,43.80,52.41,6.67,6.67,6.67,6600.00
297,20.00,28.00,19.60,19.60,19.60,19.60,1,2091,0,2,2,1669.95,23.61,26.85,30.65,2.67,2.67,2.67,4100.00
298,30.00,55.00,38.50,38.50,38.50,38.50,1,2093,0,1,1,2505.09,54.01,57.41,64.31,8.33,8.33,8.33,8500.00
299,3.00,3.00,2.10,2.10,2.10,2.10,1,2096,0,4,4,198.40,57.59,60.94,68.67,0.00,0.00,0.00,1000.00
300,4.50,4.50,3.15,3.15,3.15,3.15,1,2118,0,4,4,353.97,46.29,51.98,56.52,0.00,0.00,0.00,0.00
301,1.00,1.00,0.70,0.70,0.70,0.70,1,2140,0,4,4,87.47,35.76,38.66,42.38,0.00,0.00,0.00,0.00
302,0.80,0.80,0.56,0.56,0.56,0.56,1,2175,0,2,2,44.72,47.90,55.16,61.76,0.00,0.00,0.00,0.00
303,0.80,0.80,0.56,0.56,0.56,0.56,1,2202,0,4,4,52.97,49.38,53.27,61.55,0.00,0.00,0.00,0.00
304,0.20,0.20,0.14,0.14,0.14,0.14,1,2203,0,2,2,13.31,17.47,19.44,22.28,0.00,0.00,0.00,0.00
305,4.50,4.50,3.15,3.15,3.15,3.15,1,2208,0,1,1,332.10,22.27,24.45,27.54,0.00,0.00,0.00,1100.00
306,150.00,200.00,140.00,140.00,140.00,140.00,1,2214,0,4,4,10783.49,31.04,33.06,38.46,16.67,16.67,16.67,32400.00
307,150.00,200.00,140.00,140.00,140.00,140.00,1,2215,0,1,1,12484.95,46.77,53.29,56.36,16.67,16.67,16.67,45800.00
308,0.40,0.40,0.28,0.28,0.28,0.28,1,2228,0,4,4,18.94,40.37,44.41,48.67,0.00,0.00,0.00,0.00
309,14.50,14.50,10.15,10.15,10.15,10.15,1,2235,0,1,1,882.33,40.87,45.88,52.77,0.00,0.00,0.00,0.00
310,50.00,50.00,35.00,35.00,35.00,35.00,1,2253,0,2,2,3260.52,39.53,43.03,48.13,0.00,0.00,0.00,7900.00
311,0.00,0.00,0.00,0.00,0.00,0.00,0,2254,0,2,2,0.00,49.27,53.13,58.19,0.00,0.00,0.00,0.00
312,2.00,2.00,1.40,1.40,1.40,1.40,1,2265,0,4,4,158.48,44.82,50.57,59.62,0.00,0.00,0.00,0.00
313,4.00,4.00,2.80,2.80,2.80,2.80,1,2277,0,4,4,275.43,31.33,34.51,40.26,0.00,0.00,0.00,1200.00
314,1.00,1.00,0.70,0.70,0.70,0.70,1,2293,0,2,2,74.06,44.94,48.95,53.18,0.00,0.00,0.00,0.00
315,0.20,0.20,0.14,0.14,0.14,0.14,1,2295,0,1,1,14.58,38.45,42.38,47.31,0.00,0.00,0.00,0.00
316,0.20,0.20,0.14,0.14,0.14,0.14,1,2296,0,4,4,13.13,53.97,57.48,64.63,0.00,0.00,0.00,0.00
317,0.00,0.00,0.00,0.00,0.00,0.00,0,2328,0,1,1,0.00,55.07,62.58,67.31,0.00,0.00,0.00,0.00
318,0.00,0.00,0.00,0.00,0.00,0.00,0,2328,0,4,4,0.00,28.21,30.91,36.58,0.00,0.00,0.00,0.00
319,2.00,2.00,1.40,1.40,1.40,1.40,1,2328,0,2,2,182.57,44.43,48.59,51.45,0.00,0.00,0.00,0.00
320,0.10,0.10,0.07,0.07,0.07,0.07,1,2331,0,4,4,8.41,53.96,57.65,68.72,0.00,0.00,0.00,0.00
321,94.00,235.00,164.50,164.50,164.50,164.50,1,2343,0,1,1,6480.89,34.70,38.56,45.11,47.00,47.00,47.00,15400.00
322,0.00,0.00,0.00,0.00,0.00,0.00,0,2354,0,2,2,0.00,47.87,51.65,56.82,0.00,0.00,0.00,0.00
323,72.50,72.50,50.75,50.75,50.75,50.75,1,2354,0,4,4,6592.32,42.49,46.21,55.16,0.00,0.00,0.00,14700.00
324,0.00,0.00,0.00,0.00,0.00,0.00,0,2355,0,1,1,0.00,47.43,52.78,59.22,0.00,0.00,0.00,0.00
325,4.40,4.40,3.08,3.08,3.08,3.08,1,2360,0,2,2,267.06,52.68,60.11,70.12,0.00,0.00,0.00,0.00
326,2.50,2.50,1.75,1.75,1.75,1.75,1,2366,0,2,2,183.19,53.02,59.09,64.94,0.00,0.00,0.00,0.00
327,0.20,0.20,0.14,0.14,0.14,0.14,1,2370,0,1,1,16.61,37.28,39.42,44.66,0.00,0.00,0.00,0.00
328,3.00,3.00,2.10,2.10,2.10,2.10,1,2431,0,2,2,167.72,39.48,43.25,49.04,0.00,0.00,0.00,0.00
329,0.00,0.00,0.00,0.00,0.00,0.00,0,2431,0,4,4,0.00,35.32,38.12,43.06,0.00,0.00,0.00,0.00
330,0.50,0.50,0.35,0.35,0.35,0.35,1,2438,0,1,1,31.42,29.59,33.50,34.45,0.00,0.00,0.00,0.00
331,0.60,0.60,0.42,0.42,0.42,0.42,1,2448,0,1,1,42.62,44.26,48.24,56.76,0.00,0.00,0.00,0.00
332,65.00,65.00,45.50,45.50,45.50,45.50,1,2451,0,4,4,3577.78,43.13,47.61,53.55,0.00,0.00,0.00,1100.00
333,0.10,0.10,0.07,0.07,0.07,0.07,1,2453,0,4,4,5.83,28.84,31.76,35.78,0.00,0.00,0.00,0.00
334,0.60,0.60,0.42,0.42,0.42,0.42,1,2459,0,1,1,57.68,52.34,58.82,65.28,0.00,0.00,0.00,0.00
335,0.30,0.30,0.21,0.21,0.21,0.21,1,2467,0,2,2,18.93,21.07,23.57,25.19,0.00,0.00,0.00,0.00
336,29.00,29.00,20.30,20.30,20.30,20.30,1,2470,0,2,2,1812.02,23.38,25.43,29.11,0.00,0.00,0.00,7700.00
337,0.00,0.00,0.00,0.00,0.00,0.00,0,2471,0,2,2,0.00,39.95,45.86,51.49,0.00,0.00,0.00,0.00
338,0.00,0.00,0.00,0.00,0.00,0.00,0,2480,0,2,2,0.00,51.02,55.29,69.15,0.00,0.00,0.00,0.00
339,0.20,0.20,0.14,0.14,0.14,0.14,1,2481,0,4,4,15.23,50.13,54.93,61.68,0.00,0.00,0.00,0.00
340,0.30,0.30,0.21,0.21,0.21,0.21,1,2482,0,4,4,24.06,62.69,68.39,76.41,0.00,0.00,0.00,0.00
341,0.50,0.50,0.35,0.35,0.35,0.35,1,2483,0,2,2,38.34,41.46,45.21,50.87,0.00,0.00,0.00,0.00
342,0.00,0.00,0.00,0.00,0.00,0.00,0,2485,0,1,1,0.00,45.08,48.12,55.15,0.00,0.00,0.00,0.00
343,4.00,4.00,2.80,2.80,2.80,2.80,1,2488,0,1,1,243.68,38.03,42.33,51.24,0.00,0.00,0.00,0.00
344,12.00,12.00,8.40,8.40,8.40,8.40,1,2491,0,2,2,1021.47,2.55,2.80,3.37,0.00,0.00,0.00,2100.00
345,3.50,3.50,2.45,2.45,2.45,2.45,1,2497,0,1,1,248.33,24.80,27.53,28.80,0.00,0.00,0.00,0.00
346,40.00,40.00,28.00,28.00,28.00,28.00,1,2500,0,2,2,3273.87,36.53,40.09,46.46,0.00,0.00,0.00,8800.00
347,0.00,0.00,0.00,0.00,0.00,0.00,0,2509,0,4,4,0.00,33.03,36.36,38.76,0.00,0.00,0.00,0.00
348,0.00,0.00,0.00,0.00,0.00,0.00,0,2511,0,2,2,0.00,53.07,61.85,72.67,0.00,0.00,0.00,0.00
349,0.00,0.00,0.00,0.00,0.00,0.00,0,2523,0,1,1,0.00,33.16,35.82,38.72,0.00,0.00,0.00,0.00
350,4.00,4.00,2.80,2.80,2.80,2.80,1,2526,0,1,1,234.56,50.98,55.43,64.20,0.00,0.00,0.00,0.00
351,23.00,23.00,16.10,16.10,16.10,16.10,1,2529,0,1,1,1570.78,36.23,38.03,41.33,0.00,0.00,0.00,4600.00
352,10.00,10.00,7.00,7.00,7.00,7.00,1,2536,0,1,1,584.19,51.88,56.19,63.82,0.00,0.00,0.00,0.00
353,0.00,0.00,0.00,0.00,0.00,0.00,0,2539,0,1,1,0.00,57.93,67.59,76.47,0.00,0.00,0.00,0.00
354,0.00,0.00,0.00,0.00,0.00,0.00,0,2542,0,1,1,0.00,52.98,60.20,72.98,0.00,0.00,0.00,0.00
355,0.00,0.00,0.00,0.00,0.00,0.00,0,2544,0,1,1,0.00,48.18,53.76,55.81,0.00,0.00,0.00,0.00
356,0.50,0.50,0.35,0.35,0.35,0.35,1,2546,0,1,1,39.82,36.66,39.87,44.71,0.00,0.00,0.00,0.00
357,1.00,1.00,0.70,0.70,0.70,0.70,1,2547,0,4,4,65.66,24.35,27.10,33.02,0.00,0.00,0.00,0.00
358,36.00,36.00,25.20,25.20,25.20,25.20,1,2554,0,2,2,2203.34,54.23,62.03,74.94,0.00,0.00,0.00,5800.00
359,0.00,0.00,0.00,0.00,0.00,0.00,0,2556,0,2,2,0.00,48.41,52.07,61.46,0.00,0.00,0.00,0.00
360,0.00,0.00,0.00,0.00,0.00,0.00,0,2557,0,2,2,0.00,25.22,28.17,32.77,0.00,0.00,0.00,0.00
361,0.10,0.10,0.07,0.07,0.07,0.07,1,2563,0,4,4,7.46,48.44,54.44,63.56,0.00,0.00,0.00,0.00
362,0.00,0.00,0.00,0.00,0.00,0.00,0,2564,0,1,1,0.00,36.61,41.65,48.90,0.00,0.00,0.00,0.00
363,0.20,0.20,0.14,0.14,0.14,0.14,1,2568,0,4,4,16.03,48.99,52.96,60.68,0.00,0.00,0.00,0.00
364,5.00,5.00,3.50,3.50,3.50,3.50,1,2571,0,2,2,293.25,43.01,47.82,53.80,0.00,0.00,0.00,1100.00
365,0.40,0.40,0.28,0.28,0.28,0.28,1,2573,0,4,4,26.95,25.49,29.13,32.45,0.00,0.00,0.00,0.00
366,0.00,0.00,0.00,0.00,0.00,0.00,0,2574,0,1,1,0.00,44.88,48.08,54.90,0.00,0.00,0.00,0.00
367,0.00,0.00,0.00,0.00,0.00,0.00,0,2578,0,4,4,0.00,45.53,50.09,56.59,0.00,0.00,0.00,0.00
368,0.00,0.00,0.00,0.00,0.00,0.00,0,2582,0,4,4,0.00,46.52,49.89,55.60,0.00,0.00,0.00,0.00
369,0.50,0.50,0.35,0.35,0.35,0.35,1,2589,0,2,2,41.21,22.53,24.62,28.47,0.00,0.00,0.00,0.00
370,0.20,0.20,0.14,0.14,0.14,0.14,1,2606,0,1,1,13.69,48.36,53.80,61.56,0.00,0.00,0.00,0.00
371,0.10,0.10,0.07,0.07,0.07,0.07,1,2625,0,4,4,4.55,34.88,38.37,41.53,0.00,0.00,0.00,0.00
372,2.10,2.10,1.47,1.47,1.47,1.47,1,2628,0,2,2,125.29,38.38,41.57,46.08,0.00,0.00,0.00,0.00
373,10.50,10.50,7.35,7.35,7.35,7.35,1,2632,0,1,1,902.95,51.64,57.19,66.81,0.00,0.00,0.00,2400.00
374,0.20,0.20,0.14,0.14,0.14,0.14,1,2634,0,1,1,14.95,33.27,37.82,42.46,0.00,0.00,0.00,0.00
375,0.30,0.30,0.21,0.21,0.21,0.21,1,2643,0,2,2,21.45,54.59,59.63,71.49,0.00,0.00,0.00,0.00
376,0.00,0.00,0.00,0.00,0.00,0.00,0,2648,0,4,4,0.00,63.77,68.56,77.97,0.00,0.00,0.00,0.00
377,0.00,0.00,0.00,0.00,0.00,0.00,0,2649,0,4,4,0.00,30.49,33.68,39.59,0.00,0.00,0.00,0.00
378,0.00,0.00,0.00,0.00,0.00,0.00,0,2651,0,2,2,0.00,37.34,39.50,46.85,0.00,0.00,0.00,0.00
379,0.70,0.70,0.49,0.49,0.49,0.49,1,2653,0,2,2,39.84,33.90,36.90,43.14,0.00,0.00,0.00,0.00
380,0.00,0.00,0.00,0.00,0.00,0.00,0,2654,0,1,1,0.00,37.31,41.55,49.87,0.00,0.00,0.00,0.00
381,0.00,0.00,0.00,0.00,0.00,0.00,0,2655,0,2,2,0.00,41.96,44.91,46.45,0.00,0.00,0.00,0.00
382,0.00,0.00,0.00,0.00,0.00,0.00,0,2658,0,1,1,0.00,48.60,52.96,62.11,0.00,0.00,0.00,0.00
383,0.00,0.00,0.00,0.00,0.00,0.00,0,2662,0,2,2,0.00,37.37,42.21,48.49,0.00,0.00,0.00,0.00
384,1.30,1.30,0.91,0.91,0.91,0.91,1,2667,0,1,1,78.31,51.41,56.15,56.15,0.00,0.00,0.00,0.00
385,0.00,0.00,0.00,0.00,0.00,0.00,0,2668,0,2,2,0.00,38.98,44.42,48.92,0.00,0.00,0.00,0.00
386,0.00,0.00,0.00,0.00,0.00,0.00,0,2674,0,2,2,0.00,39.23,43.52,48.56,0.00,0.00,0.00,0.00
387,55.00,55.00,38.50,38.50,38.50,38.50,1,2675,0,4,4,4850.23,41.21,43.72,48.87,0.00,0.00,0.00,6100.00
388,2.50,2.50,1.75,1.75,1.75,1.75,1,2681,0,4,4,135.46,50.77,54.70,62.82,0.00,0.00,0.00,0.00
389,2.00,2.00,1.40,1.40,1.40,1.40,1,2684,0,1,1,124.51,44.34,49.50,54.42,0.00,0.00,0.00,0.00
390,0.00,0.00,0.00,0.00,0.00,0.00,0,2690,0,4,4,0.00,40.56,45.50,52.05,0.00,0.00,0.00,0.00
391,0.00,0.00,0.00,0.00,0.00,0.00,0,2691,0,1,1,0.00,36.21,40.07,45.20,0.00,0.00,0.00,0.00
392,0.10,0.10,0.07,0.07,0.07,0.07,1,2695,0,1,1,10.93,40.48,45.49,55.07,0.00,0.00,0.00,0.00
393,25.00,25.00,17.50,17.50,17.50,17.50,1,2701,0,1,1,1686.22,43.42,47.92,53.58,0.00,0.00,0.00,3800.00
