Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
196,49.99,49.99,34.99,34.99,34.99,34.99,1,1189,0,2,2,3954.38,21.43,23.79,30.22,0.00,0.00,0.00,15100.00
197,10.00,10.00,7.00,7.00,7.00,7.00,1,1247,0,1,1,597.73,44.49,48.80,54.68,0.00,0.00,0.00,2000.00
198,0.00,0.00,0.00,0.00,0.00,0.00,0,1247,0,1,1,0.00,39.38,43.71,50.50,0.00,0.00,0.00,0.00
199,0.00,0.00,0.00,0.00,0.00,0.00,0,1248,0,2,2,0.00,52.34,57.76,66.02,0.00,0.00,0.00,0.00
200,0.00,0.00,0.00,0.00,0.00,0.00,0,1248,0,2,2,0.00,47.06,51.46,56.19,0.00,0.00,0.00,0.00
201,0.00,0.00,0.00,0.00,0.00,0.00,0,1248,0,2,2,0.00,26.91,29.30,34.60,0.00,0.00,0.00,0.00
202,0.00,0.00,0.00,0.00,0.00,0.00,0,1249,0,4,4,0.00,24.63,27.56,33.59,0.00,0.00,0.00,0.00
203,0.00,0.00,0.00,0.00,0.00,0.00,0,1249,0,2,2,0.00,45.32,49.27,54.24,0.00,0.00,0.00,0.00
204,0.00,0.00,0.00,0.00,0.00,0.00,0,1287,0,2,2,0.00,60.48,65.63,78.53,0.00,0.00,0.00,0.00
205,134.00,230.00,161.00,161.00,161.00,161.00,1,1288,0,1,1,7814.03,44.47,49.91,55.37,32.00,32.00,32.00,30700.00
206,134.00,225.00,157.50,157.50,157.50,157.50,0,1289,0,2,2,8274.47,37.76,40.62,43.00,30.33,30.33,30.33,15900.00
207,20.00,20.00,14.00,14.00,14.00,14.00,1,1343,0,4,4,870.90,40.93,46.91,53.62,0.00,0.00,0.00,3500.00
208,0.00,0.00,0.00,0.00,0.00,0.00,0,1344,0,2,2,0.00,47.16,52.06,60.74,0.00,0.00,0.00,0.00
209,24.99,24.99,17.50,17.50,17.50,17.50,1,1344,0,2,2,1561.58,46.57,50.91,59.79,0.00,0.00,0.00,1000.00
210,79.00,110.00,77.00,77.00,77.00,77.00,0,1352,0,2,2,5425.24,39.33,41.51,47.37,10.33,10.33,10.33,23900.00
211,79.00,120.00,84.00,84.00,84.00,84.00,1,1353,0,2,2,6681.27,48.39,54.42,68.36,13.67,13.67,13.67,14400.00
212,79.00,120.00,84.00,84.00,84.00,84.00,0,1352,0,1,1,6011.51,38.83,41.86,48.27,13.67,13.67,13.67,13400.00
213,79.00,120.00,84.00,84.00,84.00,84.00,0,1354,0,2,2,5139.91,34.82,37.42,44.69,13.67,13.67,13.67,10500.00
214,84.00,125.00,87.50,87.50,87.50,87.50,0,1364,0,2,2,6921.58,38.83,42.31,47.37,13.67,13.67,13.67,22400.00
215,84.00,125.00,87.50,87.50,87.50,87.50,0,1364,0,2,2,5765.99,63.90,72.63,83.26,13.67,13.67,13.67,15200.00
216,79.98,79.98,55.98,55.98,55.98,55.98,1,1375,0,2,2,6742.18,30.68,32.98,38.82,0.00,0.00,0.00,22800.00
217,0.00,0.00,0.00,0.00,0.00,0.00,0,1375,0,4,4,0.00,37.71,40.63,47.38,0.00,0.00,0.00,0.00
218,0.00,0.00,0.00,0.00,0.00,0.00,0,1376,0,1,1,0.00,28.60,32.00,34.11,0.00,0.00,0.00,0.00
219,0.00,0.00,0.00,0.00,0.00,0.00,0,1377,0,1,1,0.00,44.40,48.30,56.82,0.00,0.00,0.00,0.00
220,0.00,0.00,0.00,0.00,0.00,0.00,0,1415,0,1,1,0.00,31.76,34.52,42.91,0.00,0.00,0.00,0.00
221,0.00,0.00,0.00,0.00,0.00,0.00,0,1416,0,1,1,0.00,34.79,37.66,42.28,0.00,0.00,0.00,0.00
222,0.00,0.00,0.00,0.00,0.00,0.00,0,1416,0,2,2,0.00,43.50,48.23,54.79,0.00,0.00,0.00,0.00
223,10.00,10.00,7.00,7.00,7.00,7.00,1,1433,0,4,4,603.66,42.04,46.32,53.22,0.00,0.00,0.00,0.00
224,10.00,10.00,7.00,7.00,7.00,7.00,1,1433,0,4,4,517.39,41.33,44.50,50.53,0.00,0.00,0.00,2000.00
225,0.00,0.00,0.00,0.00,0.00,0.00,0,1434,0,1,1,0.00,43.28,48.52,56.01,0.00,0.00,0.00,0.00
226,0.00,0.00,0.00,0.00,0.00,0.00,0,1434,0,2,2,0.00,40.72,44.81,52.70,0.00,0.00,0.00,0.00
227,10.00,10.00,7.00,7.00,7.00,7.00,1,1436,0,1,1,810.50,41.32,46.32,54.59,0.00,0.00,0.00,0.00
228,13.00,13.00,9.10,9.10,9.10,9.10,1,1435,0,2,2,921.54,27.03,30.98,32.90,0.00,0.00,0.00,4200.00
229,140.00,225.00,157.50,157.50,157.50,157.50,0,1440,0,4,4,9309.85,49.98,55.01,66.36,28.33,28.33,28.33,35600.00
230,0.00,0.00,0.00,0.00,0.00,0.00,0,1462,0,1,1,0.00,48.71,51.91,63.77,0.00,0.00,0.00,0.00
231,0.00,0.00,0.00,0.00,0.00,0.00,0,1462,0,2,2,0.00,30.09,33.77,38.26,0.00,0.00,0.00,0.00
232,0.00,0.00,0.00,0.00,0.00,0.00,0,1645,0,4,4,0.00,41.52,45.69,52.52,0.00,0.00,0.00,0.00
233,0.00,0.00,0.00,0.00,0.00,0.00,0,1645,0,4,4,0.00,52.66,57.83,66.66,0.00,0.00,0.00,0.00
234,0.00,0.00,0.00,0.00,0.00,0.00,0,1645,0,1,1,0.00,37.98,41.73,47.90,0.00,0.00,0.00,0.00
235,0.00,0.00,0.00,0.00,0.00,0.00,0,1645,0,2,2,0.00,40.51,45.81,48.80,0.00,0.00,0.00,0.00
236,0.00,0.00,0.00,0.00,0.00,0.00,0,1645,0,2,2,0.00,46.40,50.54,57.21,0.00,0.00,0.00,0.00
237,0.00,0.00,0.00,0.00,0.00,0.00,0,1645,0,4,4,0.00,45.98,52.18,62.95,0.00,0.00,0.00,0.00
238,55.00,153.00,107.10,107.10,107.10,107.10,1,1673,0,1,1,3980.55,32.03,35.89,45.19,32.67,32.67,32.67,12800.00
239,70.00,128.00,89.60,89.60,89.60,89.60,0,1674,0,4,4,4900.67,44.73,48.93,53.37,19.33,19.33,19.33,9400.00
240,55.00,153.00,107.10,107.10,107.10,107.10,0,1674,0,4,4,3885.89,45.22,50.08,58.43,32.67,32.67,32.67,9000.00
241,70.00,123.00,86.10,86.10,86.10,86.10,0,1675,0,4,4,3942.73,34.54,38.46,42.25,17.67,17.67,17.67,13500.00
242,80.00,110.00,77.00,77.00,77.00,77.00,1,1685,0,1,1,5575.78,32.66,35.16,40.14,10.00,10.00,10.00,16700.00
243,30.00,45.00,31.50,31.50,31.50,31.50,0,1686,0,2,2,2382.15,53.03,56.65,62.32,5.00,5.00,5.00,7400.00
244,80.00,110.00,77.00,77.00,77.00,77.00,0,1686,0,1,1,5086.05,40.22,45.18,48.50,10.00,10.00,10.00,12400.00
245,30.00,45.00,31.50,31.50,31.50,31.50,0,1686,0,4,4,2412.05,43.64,47.22,51.76,5.00,5.00,5.00,6700.00
246,80.00,110.00,77.00,77.00,77.00,77.00,1,1686,0,1,1,4733.66,30.77,32.62,35.72,10.00,10.00,10.00,21700.00
247,30.00,45.00,31.50,31.50,31.50,31.50,0,1685,0,2,2,2228.76,43.13,47.04,55.05,5.00,5.00,5.00,6200.00
248,0.00,0.00,0.00,0.00,0.00,0.00,0,1777,0,2,2,0.00,28.72,30.90,35.18,0.00,0.00,0.00,0.00
249,0.00,0.00,0.00,0.00,0.00,0.00,0,1794,0,2,2,0.00,36.67,41.07,44.27,0.00,0.00,0.00,0.00
250,20.00,20.00,14.00,14.00,14.00,14.00,1,1794,0,4,4,1333.33,34.85,36.94,39.85,0.00,0.00,0.00,6600.00
251,0.00,0.00,0.00,0.00,0.00,0.00,0,1794,0,2,2,0.00,34.40,38.31,41.91,0.00,0.00,0.00,0.00
252,0.00,0.00,0.00,0.00,0.00,0.00,0,1794,0,2,2,0.00,32.17,36.13,41.94,0.00,0.00,0.00,0.00
253,37.99,37.99,26.59,26.59,26.59,26.59,1,1795,0,4,4,2586.18,22.02,23.41,26.38,0.00,0.00,0.00,4900.00
254,160.00,225.00,157.50,157.50,157.50,157.50,1,1837,0,2,2,9806.10,38.27,41.71,48.66,21.67,21.67,21.67,42600.00
255,140.00,225.00,157.50,157.50,157.50,157.50,0,1837,0,1,1,10389.19,46.80,53.14,60.43,28.33,28.33,28.33,17000.00
256,160.00,225.00,157.50,157.50,157.50,157.50,1,1839,0,1,1,9261.74,56.08,60.43,68.14,21.67,21.67,21.67,38200.00
257,0.00,0.00,0.00,0.00,0.00,0.00,0,1873,0,1,1,0.00,42.00,48.14,52.32,0.00,0.00,0.00,0.00
258,0.00,0.00,0.00,0.00,0.00,0.00,0,1873,0,2,2,0.00,31.66,35.82,43.28,0.00,0.00,0.00,0.00
259,0.00,0.00,0.00,0.00,0.00,0.00,0,1874,0,1,1,0.00,36.97,39.29,43.96,0.00,0.00,0.00,0.00
260,0.00,0.00,0.00,0.00,0.00,0.00,0,1874,0,4,4,0.00,56.63,62.25,69.10,0.00,0.00,0.00,0.00
261,0.00,0.00,0.00,0.00,0.00,0.00,0,1907,0,1,1,0.00,30.04,34.08,40.52,0.00,0.00,0.00,0.00
262,0.00,0.00,0.00,0.00,0.00,0.00,0,1908,0,2,2,0.00,55.22,60.71,67.96,0.00,0.00,0.00,0.00
263,0.00,0.00,0.00,0.00,0.00,0.00,0,1927,0,4,4,0.00,42.44,45.98,53.60,0.00,0.00,0.00,0.00
264,0.00,0.00,0.00,0.00,0.00,0.00,0,1927,0,2,2,0.00,44.23,45.48,54.21,0.00,0.00,0.00,0.00
265,100.00,120.00,84.00,84.00,84.00,84.00,1,1929,0,1,1,6112.90,33.46,36.98,40.61,6.67,6.67,6.67,19800.00
266,100.00,120.00,84.00,84.00,84.00,84.00,0,1930,0,4,4,6022.06,60.89,68.94,80.78,6.67,6.67,6.67,22600.00
267,1.00,1.00,0.70,0.70,0.70,0.70,1,1945,0,2,2,67.33,39.40,42.77,44.45,0.00,0.00,0.00,0.00
268,1.00,1.00,0.70,0.70,0.70,0.70,1,1948,0,2,2,74.83,38.32,42.63,50.64,0.00,0.00,0.00,0.00
269,0.20,0.20,0.14,0.14,0.14,0.14,1,1959,0,2,2,13.20,46.32,51.41,60.55,0.00,0.00,0.00,0.00
270,0.10,0.10,0.07,0.07,0.07,0.07,1,1963,0,1,1,7.45,24.06,26.82,31.30,0.00,0.00,0.00,0.00
271,15.00,15.00,10.50,10.50,10.50,10.50,1,1965,0,4,4,1109.94,24.80,26.49,29.55,0.00,0.00,0.00,1800.00
272,0.00,0.00,0.00,0.00,0.00,0.00,0,1965,0,4,4,0.00,51.09,58.79,65.21,0.00,0.00,0.00,0.00
273,0.00,0.00,0.00,0.00,0.00,0.00,0,1966,0,4,4,0.00,52.56,57.16,64.78,0.00,0.00,0.00,0.00
274,90.00,222.00,155.40,155.40,155.40,155.40,1,1992,0,4,4,6444.73,39.76,43.58,55.36,44.00,44.00,44.00,19500.00
275,0.00,0.00,0.00,0.00,0.00,0.00,0,1998,0,2,2,0.00,19.52,20.74,22.44,0.00,0.00,0.00,0.00
276,0.00,0.00,0.00,0.00,0.00,0.00,0,1998,0,2,2,0.00,37.27,41.01,45.79,0.00,0.00,0.00,0.00
277,0.00,0.00,0.00,0.00,0.00,0.00,0,1998,0,2,2,0.00,23.07,25.62,30.46,0.00,0.00,0.00,0.00
278,31.00,31.00,21.70,21.70,21.70,21.70,1,2002,0,1,1,1895.59,54.24,62.45,70.58,0.00,0.00,0.00,3600.00
279,80.00,80.00,56.00,56.00,56.00,56.00,1,2002,0,4,4,5450.00,35.92,39.18,44.70,0.00,0.00,0.00,19900.00
280,0.00,0.00,0.00,0.00,0.00,0.00,0,2003,0,4,4,0.00,47.56,50.31,61.22,0.00,0.00,0.00,0.00
281,0.40,0.40,0.28,0.28,0.28,0.28,1,2008,0,1,1,27.54,27.11,29.92,33.78,0.00,0.00,0.00,0.00
282,0.00,0.00,0.00,0.00,0.00,0.00,0,2015,0,4,4,0.00,48.68,53.33,62.21,0.00,0.00,0.00,0.00
283,0.00,0.00,0.00,0.00,0.00,0.00,0,2015,0,1,1,0.00,45.75,50.51,56.24,0.00,0.00,0.00,0.00
284,20.00,20.00,14.00,14.00,14.00,14.00,1,2015,0,1,1,1220.45,43.04,46.92,54.28,0.00,0.00,0.00,3000.00
285,0.00,0.00,0.00,0.00,0.00,0.00,0,2016,0,4,4,0.00,58.15,63.38,70.61,0.00,0.00,0.00,0.00
286,0.00,0.00,0.00,0.00,0.00,0.00,0,2016,0,4,4,0.00,56.35,60.82,75.80,0.00,0.00,0.00,0.00
287,9.50,9.50,6.65,6.65,6.65,6.65,1,2036,0,2,2,416.83,23.54,25.75,29.21,0.00,0.00,0.00,0.00
288,5.00,5.00,3.50,3.50,3.50,3.50,1,2040,0,2,2,407.06,35.93,40.62,42.92,0.00,0.00,0.00,1400.00
289,90.00,120.00,84.00,84.00,84.00,84.00,1,2042,0,2,2,5519.58,37.47,40.81,46.06,10.00,10.00,10.00,21100.00
290,0.10,0.10,0.07,0.07,0.07,0.07,1,2047,0,2,2,7.38,31.05,34.82,40.01,0.00,0.00,0.00,0.00
291,1.00,1.00,0.70,0.70,0.70,0.70,1,2057,0,4,4,65.63,49.56,54.10,57.56,0.00,0.00,0.00,0.00
292,0.00,0.00,0.00,0.00,0.00,0.00,0,2064,0,1,1,0.00,23.46,25.90,29.80,0.00,0.00,0.00,0.00
293,2.00,2.00,1.40,1.40,1.40,1.40,1,2064,0,1,1,115.40,37.37,40.19,47.87,0.00,0.00,0.00,0.00
294,0.20,0.20,0.14,0.14,0.14,0.14,1,2071,0,4,4,15.14,30.24,33.83,38.08,0.00,0.00,0.00,0.00
295,25.00,50.00,35.00,35.00,35.00,35.00,0,2091,0,4,4,1765.02,25.07,27.40,34.02,8.33,8.33,8.33,9200.00
296,30.00,50.00,35.00,35.00,35.00,35.00,1,2091,0,1,1,2032.34,51.68,57.27,70.61,6.67,6.67,6.67,4200.00
297,20.00,28.00,19.60,19.60,19.60,19.60,1,2092,0,4,4,1669.95,49.69,53.56,62.81,2.67,2.67,2.67,4000.00
298,30.00,55.00,38.50,38.50,38.50,38.50,1,2094,0,2,2,2505.09,14.64,15.64,17.83,8.33,8.33,8.33,7600.00
299,1.70,1.70,1.19,1.19,1.19,1.19,1,2097,0,2,2,112.43,43.63,48.21,53.09,0.00,0.00,0.00,0.00
300,3.00,3.00,2.10,2.10,2.10,2.10,1,2119,0,1,1,235.98,28.04,31.51,35.77,0.00,0.00,0.00,1100.00
301,1.00,1.00,0.70,0.70,0.70,0.70,1,2141,0,1,1,87.47,56.37,60.88,68.24,0.00,0.00,0.00,0.00
302,0.80,0.80,0.56,0.56,0.56,0.56,1,2176,0,2,2,44.72,42.51,46.78,53.75,0.00,0.00,0.00,0.00
303,0.80,0.80,0.56,0.56,0.56,0.56,1,2203,0,2,2,52.97,56.25,63.40,72.79,0.00,0.00,0.00,0.00
304,0.20,0.20,0.14,0.14,0.14,0.14,1,2204,0,2,2,13.31,37.59,40.76,49.30,0.00,0.00,0.00,0.00
305,4.00,4.00,2.80,2.80,2.80,2.80,1,2209,0,1,1,295.20,41.63,45.77,50.12,0.00,0.00,0.00,1300.00
306,150.00,200.00,140.00,140.00,140.00,140.00,1,2215,0,1,1,10783.49,34.13,38.13,42.64,16.67,16.67,16.67,25600.00
307,150.00,200.00,140.00,140.00,140.00,140.00,1,2216,0,2,2,12484.95,44.15,49.14,58.48,16.67,16.67,16.67,44500.00
308,0.40,0.40,0.28,0.28,0.28,0.28,1,2229,0,2,2,18.94,44.27,48.90,56.08,0.00,0.00,0.00,0.00
309,9.00,9.00,6.30,6.30,6.30,6.30,1,2236,0,2,2,547.65,51.73,57.17,65.30,0.00,0.00,0.00,2400.00
310,40.00,40.00,28.00,28.00,28.00,28.00,1,2254,0,2,2,2608.41,36.48,39.89,47.71,0.00,0.00,0.00,5000.00
311,0.00,0.00,0.00,0.00,0.00,0.00,0,2255,0,1,1,0.00,54.55,60.00,74.87,0.00,0.00,0.00,0.00
312,1.50,1.50,1.05,1.05,1.05,1.05,1,2266,0,4,4,118.86,60.43,68.35,79.90,0.00,0.00,0.00,0.00
313,4.00,4.00,2.80,2.80,2.80,2.80,1,2279,0,1,1,275.43,22.51,24.30,28.27,0.00,0.00,0.00,1000.00
314,0.80,0.80,0.56,0.56,0.56,0.56,1,2294,0,4,4,59.25,36.13,39.51,43.21,0.00,0.00,0.00,0.00
315,0.20,0.20,0.14,0.14,0.14,0.14,1,2296,0,2,2,14.58,37.92,42.20,49.64,0.00,0.00,0.00,0.00
316,0.20,0.20,0.14,0.14,0.14,0.14,1,2297,0,1,1,13.13,27.78,30.66,36.16,0.00,0.00,0.00,0.00
317,0.00,0.00,0.00,0.00,0.00,0.00,0,2329,0,2,2,0.00,39.33,43.15,52.08,0.00,0.00,0.00,0.00
318,0.00,0.00,0.00,0.00,0.00,0.00,0,2329,0,1,1,0.00,42.29,48.10,55.45,0.00,0.00,0.00,0.00
319,2.00,2.00,1.40,1.40,1.40,1.40,1,2329,0,4,4,182.57,34.24,36.39,42.85,0.00,0.00,0.00,0.00
320,0.10,0.10,0.07,0.07,0.07,0.07,1,2332,0,2,2,8.41,48.17,50.97,59.02,0.00,0.00,0.00,0.00
321,94.00,235.00,164.50,164.50,164.50,164.50,1,2344,0,1,1,6480.89,32.28,36.25,41.98,47.00,47.00,47.00,13600.00
322,0.00,0.00,0.00,0.00,0.00,0.00,0,2355,0,4,4,0.00,26.66,28.82,32.12,0.00,0.00,0.00,0.00
323,62.50,62.50,43.75,43.75,43.75,43.75,1,2355,0,1,1,5683.03,36.91,42.51,48.23,0.00,0.00,0.00,24600.00
324,0.00,0.00,0.00,0.00,0.00,0.00,0,2356,0,4,4,0.00,40.29,43.46,50.67,0.00,0.00,0.00,0.00
325,4.10,4.10,2.87,2.87,2.87,2.87,1,2361,0,4,4,248.85,51.30,57.07,72.65,0.00,0.00,0.00,0.00
326,2.50,2.50,1.75,1.75,1.75,1.75,1,2367,0,1,1,183.19,36.26,39.81,44.03,0.00,0.00,0.00,0.00
327,0.20,0.20,0.14,0.14,0.14,0.14,1,2371,0,1,1,16.61,39.89,42.48,50.66,0.00,0.00,0.00,0.00
328,3.00,3.00,2.10,2.10,2.10,2.10,1,2432,0,1,1,167.72,42.73,48.69,56.49,0.00,0.00,0.00,0.00
329,0.00,0.00,0.00,0.00,0.00,0.00,0,2432,0,2,2,0.00,33.98,37.38,43.55,0.00,0.00,0.00,0.00
330,0.50,0.50,0.35,0.35,0.35,0.35,1,2439,0,4,4,31.42,45.74,51.34,58.46,0.00,0.00,0.00,0.00
331,0.80,0.80,0.56,0.56,0.56,0.56,1,2449,0,2,2,56.83,38.06,41.43,51.59,0.00,0.00,0.00,0.00
332,65.00,65.00,45.50,45.50,45.50,45.50,1,2452,0,1,1,3577.78,42.02,45.31,55.50,0.00,0.00,0.00,10900.00
333,0.00,0.00,0.00,0.00,0.00,0.00,0,2454,0,4,4,0.00,34.95,39.43,45.61,0.00,0.00,0.00,0.00
334,0.10,0.10,0.07,0.07,0.07,0.07,1,2460,0,1,1,9.61,69.54,76.59,86.15,0.00,0.00,0.00,0.00
335,0.30,0.30,0.21,0.21,0.21,0.21,1,2468,0,4,4,18.93,13.70,14.92,16.70,0.00,0.00,0.00,0.00
336,28.00,28.00,19.60,19.60,19.60,19.60,1,2471,0,2,2,1749.54,36.48,40.21,46.33,0.00,0.00,0.00,6500.00
337,0.20,0.20,0.14,0.14,0.14,0.14,1,2482,0,1,1,15.27,35.22,37.51,45.02,0.00,0.00,0.00,0.00
338,0.30,0.30,0.21,0.21,0.21,0.21,1,2483,0,2,2,17.53,41.62,47.30,56.60,0.00,0.00,0.00,0.00
339,0.30,0.30,0.21,0.21,0.21,0.21,1,2484,0,4,4,22.84,56.87,62.31,71.13,0.00,0.00,0.00,0.00
340,0.90,0.90,0.63,0.63,0.63,0.63,1,2486,0,1,1,72.19,48.22,52.74,59.08,0.00,0.00,0.00,0.00
341,4.00,4.00,2.80,2.80,2.80,2.80,1,2489,0,2,2,306.73,33.33,35.61,40.13,0.00,0.00,0.00,1000.00
342,12.00,12.00,8.40,8.40,8.40,8.40,1,2492,0,2,2,742.86,44.68,49.65,53.98,0.00,0.00,0.00,1900.00
343,35.00,35.00,24.50,24.50,24.50,24.50,1,2501,0,4,4,2132.16,49.66,53.58,58.73,0.00,0.00,0.00,6400.00
344,0.00,0.00,0.00,0.00,0.00,0.00,0,2510,0,2,2,0.00,45.20,49.15,55.03,0.00,0.00,0.00,0.00
345,2.50,2.50,1.75,1.75,1.75,1.75,1,2527,0,1,1,177.38,38.81,43.19,49.91,0.00,0.00,0.00,0.00
346,21.00,21.00,14.70,14.70,14.70,14.70,1,2530,0,2,2,1718.78,40.33,46.02,52.75,0.00,0.00,0.00,4800.00
347,0.50,0.50,0.35,0.35,0.35,0.35,1,2547,0,1,1,38.19,37.74,42.06,47.38,0.00,0.00,0.00,0.00
348,0.00,0.00,0.00,0.00,0.00,0.00,0,2548,0,2,2,0.00,41.06,43.41,50.50,0.00,0.00,0.00,0.00
349,37.00,37.00,25.90,25.90,25.90,25.90,1,2555,0,4,4,2569.61,43.03,47.14,49.85,0.00,0.00,0.00,8300.00
350,0.20,0.20,0.14,0.14,0.14,0.14,1,2564,0,1,1,11.73,38.04,41.06,45.00,0.00,0.00,0.00,0.00
351,0.20,0.20,0.14,0.14,0.14,0.14,1,2569,0,1,1,13.66,47.65,53.95,62.05,0.00,0.00,0.00,0.00
352,10.00,10.00,7.00,7.00,7.00,7.00,1,2572,0,4,4,584.19,35.50,38.69,43.27,0.00,0.00,0.00,2400.00
353,0.50,0.50,0.35,0.35,0.35,0.35,1,2574,0,2,2,40.52,50.38,55.62,60.92,0.00,0.00,0.00,0.00
354,0.00,0.00,0.00,0.00,0.00,0.00,0,2579,0,4,4,0.00,55.73,61.38,72.37,0.00,0.00,0.00,0.00
355,0.00,0.00,0.00,0.00,0.00,0.00,0,2583,0,1,1,0.00,52.83,59.38,69.27,0.00,0.00,0.00,0.00
356,0.50,0.50,0.35,0.35,0.35,0.35,1,2590,0,4,4,39.82,42.81,47.89,52.03,0.00,0.00,0.00,0.00
357,0.20,0.20,0.14,0.14,0.14,0.14,1,2607,0,4,4,13.13,31.08,33.81,37.74,0.00,0.00,0.00,0.00
358,0.10,0.10,0.07,0.07,0.07,0.07,1,2626,0,4,4,6.12,45.18,51.87,58.33,0.00,0.00,0.00,0.00
359,0.10,0.10,0.07,0.07,0.07,0.07,1,2629,0,2,2,6.31,39.92,43.26,46.53,0.00,0.00,0.00,0.00
360,10.60,10.60,7.42,7.42,7.42,7.42,1,2633,0,4,4,872.00,23.61,25.87,30.61,0.00,0.00,0.00,2300.00
361,0.20,0.20,0.14,0.14,0.14,0.14,1,2635,0,2,2,14.91,54.01,58.92,62.39,0.00,0.00,0.00,0.00
362,0.20,0.20,0.14,0.14,0.14,0.14,1,2644,0,4,4,14.23,57.59,62.80,74.86,0.00,0.00,0.00,0.00
363,0.00,0.00,0.00,0.00,0.00,0.00,0,2649,0,1,1,0.00,46.29,49.42,57.82,0.00,0.00,0.00,0.00
364,0.70,0.70,0.49,0.49,0.49,0.49,1,2654,0,4,4,41.05,35.76,39.81,43.80,0.00,0.00,0.00,0.00
365,0.10,0.10,0.07,0.07,0.07,0.07,1,2663,0,2,2,6.74,47.90,52.58,62.76,0.00,0.00,0.00,0.00
366,1.00,1.00,0.70,0.70,0.70,0.70,1,2668,0,2,2,83.06,49.38,54.81,61.50,0.00,0.00,0.00,0.00
367,55.00,55.00,38.50,38.50,38.50,38.50,1,2676,0,2,2,2964.04,17.47,19.17,22.36,0.00,0.00,0.00,5600.00
368,2.00,2.00,1.40,1.40,1.40,1.40,1,2685,0,4,4,119.47,22.27,24.51,26.94,0.00,0.00,0.00,0.00
369,0.10,0.10,0.07,0.07,0.07,0.07,1,2696,0,4,4,8.24,31.04,36.17,40.98,0.00,0.00,0.00,0.00
370,25.00,25.00,17.50,17.50,17.50,17.50,1,2702,0,4,4,1710.81,46.77,50.53,57.30,0.00,0.00,0.00,4900.00
371,25.00,25.00,17.50,17.50,17.50,17.50,1,2702,0,2,2,1137.73,40.37,43.90,49.59,0.00,0.00,0.00,1500.00
372,0.00,0.00,0.00,0.00,0.00,0.00,0,2702,0,2,2,0.00,40.87,42.89,44.11,0.00,0.00,0.00,0.00
373,0.00,0.00,0.00,0.00,0.00,0.00,0,2702,0,4,4,0.00,39.53,42.81,50.37,0.00,0.00,0.00,0.00
374,0.00,0.00,0.00,0.00,0.00,0.00,0,2703,0,2,2,0.00,49.27,57.48,64.65,0.00,0.00,0.00,0.00
375,0.00,0.00,0.00,0.00,0.00,0.00,0,2703,0,1,1,0.00,44.82,50.93,57.38,0.00,0.00,0.00,0.00
376,20.00,20.00,14.00,14.00,14.00,14.00,1,2713,0,1,1,1291.57,31.33,34.96,38.80,0.00,0.00,0.00,3300.00
377,0.00,0.00,0.00,0.00,0.00,0.00,0,2717,0,1,1,0.00,44.94,48.87,52.23,0.00,0.00,0.00,0.00
378,0.00,0.00,0.00,0.00,0.00,0.00,0,2721,0,4,4,0.00,38.45,42.79,48.98,0.00,0.00,0.00,0.00
379,0.00,0.00,0.00,0.00,0.00,0.00,0,2721,0,2,2,0.00,53.97,61.74,69.31,0.00,0.00,0.00,0.00
380,0.00,0.00,0.00,0.00,0.00,0.00,0,2721,0,1,1,0.00,55.07,59.24,74.09,0.00,0.00,0.00,0.00
381,5.80,5.80,4.06,4.06,4.06,4.06,1,451,0,4,4,438.74,28.21,31.51,35.38,0.00,0.00,0.00,0.00
382,2.57,2.57,1.80,1.80,1.80,1.80,1,2150,0,4,4,175.14,44.43,49.93,55.79,0.00,0.00,0.00,0.00
383,2.07,2.07,1.45,1.45,1.45,1.45,1,1646,0,1,1,125.86,53.96,61.38,69.06,0.00,0.00,0.00,0.00
384,0.60,0.60,0.42,0.42,0.42,0.42,1,1731,0,1,1,36.15,34.70,37.51,42.99,0.00,0.00,0.00,0.00
385,20.15,20.15,14.11,14.11,14.11,14.11,1,28,0,2,2,1856.56,47.87,53.22,64.42,0.00,0.00,0.00,9100.00
386,4.90,4.90,3.43,3.43,3.43,3.43,1,155,0,4,4,346.83,42.49,48.56,58.40,0.00,0.00,0.00,0.00
387,7.61,7.61,5.33,5.33,5.33,5.33,1,386,0,2,2,671.10,47.43,50.81,53.15,0.00,0.00,0.00,2500.00
388,0.02,0.02,0.01,0.01,0.01,0.01,1,846,0,4,4,1.08,52.68,57.95,67.16,0.00,0.00,0.00,0.00
389,3.52,3.52,2.46,2.46,2.46,2.46,1,1007,0,2,2,219.08,53.02,56.86,60.61,0.00,0.00,0.00,0.00
390,9.72,9.72,6.81,6.81,6.81,6.81,1,1873,0,1,1,734.45,37.28,40.73,47.86,0.00,0.00,0.00,1600.00
391,0.62,0.62,0.43,0.43,0.43,0.43,1,1930,0,1,1,43.92,39.48,43.92,47.47,0.00,0.00,0.00,0.00
392,0.00,0.00,0.00,0.00,0.00,0.00,0,2724,0,2,2,0.00,35.32,38.85,45.00,0.00,0.00,0.00,0.00
393,0.00,0.00,0.00,0.00,0.00,0.00,0,2725,0,4,4,0.00,29.59,32.05,34.83,0.00,0.00,0.00,0.00
